# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
17302	䎖	zeng1	P	soaring up in the sky		
18211	䜣	xin1	P	joy		
18211	䜣	xin1	S	delight		
18211	䜣	xin1	A	happy		
20130	亢	kang4	P	high, proud		
20130	亢	kang4	S	violent, excessive		
20130	亢	kang4	A	skilled		
20130	亢	kang4	A	name		
20130	亢	kang4	A	2nd lunar mansion, determinative star κ Virginis (Kang)		
20332	佬	lao3	P	man, person		
20332	佬	lao3	S	mature		
20433	俑	yong3	P	wooden figure buried with dead		
20837	入	ru4	P	enter, come in(to), join		
21342	卞	bian4	P	to be impatient, in a hurry		
21342	卞	bian4	S	excitable		
21544	吨	dun1	P	metric ton		
21544	吨	dun1	S	to babble, gibberish		
21645	咍	hai1	P	laugh		
21746	哲	zhe2	P	wise, sagacious		
21746	哲	zhe2	S	wise man, sage		
22049	嘡	tang1	P	onomatopoeic: clang, bang		
22150	嚆	hao1	P	give forth sound, make noise		
22251	囫	hu2	P	entire, whole		
22352	坐	zuo4	P	sit		
22352	坐	zuo4	S	seat		
22352	坐	zuo4	A	ride, travel by		
22453	垵	an1	P	cover with earth		
22453	垵	an1	S	a pit		
22453	垵	an1	A	a hole		
22756	壤	rang3	P	soil, loam, earth		
22756	壤	rang3	S	rich		
22857	奉	feng4	P	offer		
22857	奉	feng4	S	receive		
22857	奉	feng4	A	serve		
22857	奉	feng4	A	respect		
22958	妮	ni1	P	maid, servant girl		
22958	妮	ni1	S	cute girl		
23059	娓	wei3	P	comply		
23059	娓	wei3	S	complying, agreeable		
23463	宧	yi2	P	corner		
23665	山	shan1	P	mountain, hill, peak		
24069	帅	shuai4	P	commander, commander-in-chief		
24170	幪	meng2	P	cover, shelter, screen		
24170	幪	meng2	S	protect		
24473	徙	xi3	P	move one's abode, shift, migrate		
24574	忾	kai4	P	anger, wrath, hatred, enmity		
24675	恣	zi4	P	indulge oneself, unrestrained		
25382	挦	xian2	P	pull out, pluck		
25382	挦	xian2	S	take hold of		
25786	撺	cuan1	P	hurry		
25786	撺	cuan1	S	to throw		
25786	撺	cuan1	A	to urge		
26089	早	zao3	P	early		
26089	早	zao3	S	soon		
26089	早	zao3	A	morning		
26594	柢	di3	P	root, base		
26594	柢	di3	S	bottom of object		
26897	椑	bei1	P	oval		
27604	比	bi3	P	to compare, liken		
27604	比	bi3	S	comparison		
27604	比	bi3	A	than		
27604	比	bi3	A	hexagram ䷇		
28210	渲	xuan4	P	add repeated washes of color		
29422	狮	shi1	P	lion		
30028	界	jie4	P	boundary, limit		
30028	界	jie4	S	domain		
30028	界	jie4	A	society		
30028	界	jie4	A	the world		
30129	疱	pao4	P	acne		
30331	登	deng1	P	rise, mount, board, climb		
30634	瞪	deng4	P	stare at		
30937	磙	gun3	P	roller		
31038	社	she4	P	god of the soil and altars to him		
31038	社	she4	S	group of families		
31038	社	she4	A	company, society		
31644	箜	kong1	P	ancient string music instrument		
32452	组	zu3	P	class		
32452	组	zu3	S	section, department		
32654	美	mei3	P	beautiful, pretty		
32654	美	mei3	S	pleasing		
32755	翳	yi4	P	shade, screen		
32755	翳	yi4	S	to hide, screen		
32856	聘	pin4	P	engage, employ		
32856	聘	pin4	S	betroth		
32957	肽	tai4	P	peptide		
33260	臬	nie4	P	law, rule		
33260	臬	nie4	S	door post		
33563	茛	gen4	P	ranunculus		
33765	菥	xi1	P	pennycress		
33967	蒯	kuai3	P	a rush		
34169	蕹	weng4	P	Ipomoea aquatica used as a vegetable		
34472	蚨	fu2	P	water-beetle		
34472	蚨	fu2	S	cash		
34573	蜍	chu2	P	toad		
34876	蠼	qu2	P	earwig		
35179	襫	shi4	P	raincoat		
35280	觐	jin4	P	have imperial audience		
35785	诉	su4	P	accuse		
35785	诉	su4	S	sue		
35785	诉	su4	A	inform		
35785	诉	su4	A	narrate		
35886	谮	zen4	P	to slander		
36189	赝	yan4	P	false		
36189	赝	yan4	S	counterfeit		
36189	赝	yan4	A	bogus		
36189	赝	yan4	A	sham		
36290	跂	qi2	P	creeping, crawling		
36896	造	zao4	P	construct, build, make, begin		
36896	造	zao4	S	prepare		
37098	郪	qi1	P	name of a stream in Sichuan province		
37199	酏	yi3	P	millet wine		
37300	醴	li3	P	sweet wine		
37300	醴	li3	S	sweet spring		
38108	铜	tong2	P	copper, brass, bronze		
38209	镁	mei3	P	magnesium (element 12, Mg)		
38411	阋	xi4	P	feud, fight, quarrel		
38613	雕	diao1	P	engrave, inlay, carve		
38613	雕	diao1	S	exhaust		
38613	雕	diao1	A	an eagle, vulture		
39118	风	feng1	P	wind		
39118	风	feng1	S	air		
39118	风	feng1	A	manners, atmosphere		
39320	馘	guo2	P	cut off left ear		
39320	馘	guo2	S	tally dead enemy		
40128	鳀	ti2	P	anchovy		
40532	鹔	su4	P	turquoise kingfisher		
40633	麹	qu1	P	yeast, leaven		
40835	龃	ju3	P	irregular teeth		
40835	龃	ju3	S	discord		
182538	𬤊	shi4	P	to examine		
182538	𬤊	shi4	S	to consider		
182538	𬤊	shi4	A	honest		
