# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
15578	㳚	xu4	P	flowing of the water		
19618	䲢	teng2	P	loach		
20123	些	xie1	P	little, few		
20123	些	xie1	S	rather, somewhat		
20325	佥	qian1	P	all, together, unanimous		
20426	俊	jun4	P	talented, capable		
20426	俊	jun4	S	handsome		
21537	吡	bi3	P	blame		
21638	咆	pao2	P	roar		
21840	啐	cui4	P	to taste, to sip		
21840	啐	cui4	S	to spit		
21840	啐	cui4	A	the sound of sipping		
21840	啐	cui4	A	to surprise		
21941	喵	miao1	P	the mew of the cat		
22446	垮	kua3	P	be defeated, fail, collapse		
22850	奂	huan4	P	be numerous, brilliant		
23052	娌	li3	P	brother's wife		
23254	嫖	piao2	P	patronize prostitutes, frequent		
23456	宠	chong3	P	favorite, concubine		
23456	宠	chong3	S	favor		
23860	崴	wai3	P	high, lofty		
23860	崴	wai3	S	precipitous		
23961	嶙	lin2	P	precipitous		
24062	巾	jin1	P	kerchief		
24062	巾	jin1	S	towel		
24062	巾	jin1	A	turban		
24365	弭	mi3	P	stop, desist, end, quell		
24466	徒	tu2	P	disciple, follower		
24466	徒	tu2	S	go on foot		
24870	愦	kui4	P	confused, troubled, muddle-headed		
24971	憋	bie1	P	to suppress inner feelings		
24971	憋	bie1	S	hasty		
25375	挟	xie2	P	clasp under arm		
25375	挟	xie2	S	hold to bosom		
25577	揩	kai1	P	rub and wipe, dust, clean		
25880	攘	rang3	P	seize, take by force		
25880	攘	rang3	S	repel		
26082	既	ji4	P	already		
26082	既	ji4	S	de facto		
26082	既	ji4	A	since		
26082	既	ji4	A	then		
26688	桀	jie2	P	chicken roost		
26688	桀	jie2	S	ancient emperor		
26991	楯	shun3	P	shield		
26991	楯	shun3	S	horizontal bar		
27092	槔	gao1	P	well sweep, water pulley		
27294	檞	jie3	P	a kind of oak		
27597	母	mu3	P	mother		
27597	母	mu3	S	female elders		
27597	母	mu3	A	female		
27698	氲	yun1	P	life giving influences of nature		
27698	氲	yun1	S	spirit of harmony		
27698	氲	yun1	A	prosperity		
27900	泼	po1	P	pour, splash, water, sprinkle		
28001	浡	bo2	P	burst forth		
28001	浡	bo2	S	rise		
28001	浡	bo2	A	vigorous		
28102	淆	xiao2	P	confused, in disarray, mixed up		
28203	渫	xie4	P	beating of ocean		
28203	渫	xie4	S	surging of water		
28304	源	yuan2	P	spring		
28304	源	yuan2	S	source, head		
28809	炉	lu2	P	fireplace, stove, oven, furnace		
29213	爝	jue2	P	torch		
29213	爝	jue2	S	to light		
29617	玱	qiang1	P	tinkling sound tinkling of pendant gems		
29920	瓠	hu4	P	bottle gourd		
29920	瓠	hu4	S	calabash		
29920	瓠	hu4	A	pot		
30021	畅	chang4	P	smoothly, freely, unrestrained		
30829	硭	mang2	P	a crude saltpetre		
31435	立	li4	P	stand		
31435	立	li4	S	let stand		
31435	立	li4	A	establish, set		
31637	箕	ji1	P	sieve		
31637	箕	ji1	S	dust pan, garbage bag		
31637	箕	ji1	A	7th lunar mansion, determinative star γ² Sagittarii (Alnasl)		
32445	纽	niu3	P	knot		
32445	纽	niu3	S	button		
32445	纽	niu3	A	handle, knob		
32445	纽	niu3	A	tie		
32546	缢	yi4	P	hang, strangle		
33556	茔	ying2	P	grave, tomb, cemetery		
33960	蒨	qian4	P	lush vegetation, luxuriant growth		
34162	蕲	qi2	P	variety of Artemisia		
34364	蘼	mi2	P	millet		
35475	誓	shi4	P	swear, pledge		
35475	誓	shi4	S	oath		
35778	诂	gu3	P	exegesis, explanation		
35778	诂	gu3	S	explain		
35879	谧	mi4	P	calm, quiet, still		
35879	谧	mi4	S	cautious		
35980	貌	mao4	P	countenance, appearance		
36182	赖	lai4	P	rely, depend on		
36182	赖	lai4	S	accuse falsely		
36485	躅	zhu2	P	walk carefully		
36485	躅	zhu2	S	hesitate, falter		
37293	醭	bu2	P	molds on liquids		
37293	醭	bu2	S	scum		
38101	铕	you3	P	europium (element 63, Eu)		
38202	锺	zhong1	P	cup, glass, goblet		
38404	阄	jiu1	P	lots (to be drawn)		
38404	阄	jiu1	S	draw lots		
38505	险	xian3	P	narrow pass, strategic point		
38606	雎	ju1	P	osprey, fishhawk		
38606	雎	ju1	S	hold back		
39313	馑	jin3	P	time of famine or crop failure		
39616	髀	bi4	P	buttocks		
39616	髀	bi4	S	thigh, thigh bone		
40121	鲹	shen1	P	a horse mackerel		
40525	鹍	kun1	P	a bird resembling the crane		
40727	鼗	tao2	P	small revolving drum with knobs		
146979	𣸣	fen2	P	river bank		
146979	𣸣	fen2	S	river in Henan province		
146979	𣸣	fen2	A	gush		
177582	𫖮	yi3	P	quiet		
179703	𫷷	xin1	P	to prepare horses and chariots for battle		
183541	𬳵	pi1	P	gallop		
