# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
14616	㤘	zhou4	P	obstinate		
14616	㤘	zhou4	S	stubborn		
14616	㤘	zhou4	A	opinionated		
14616	㤘	zhou4	A	obstinacy		
14616	㤘	zhou4	A	stubbornness		
19969	丁	ding1	P	male adult		
19969	丁	ding1	S	robust, vigorous		
19969	丁	ding1	A	4th heavenly stem		
20070	书	shu1	P	book, letter, document		
20070	书	shu1	S	writings		
20171	介	jie4	P	forerunner, herald, harbinger		
20171	介	jie4	S	to lie between		
20171	介	jie4	A	sea shell		
20171	介	jie4	A	to wear armor		
20474	俺	an3	P	personal pronoun, I		
20979	凳	deng4	P	bench		
20979	凳	deng4	S	stool		
21787	唛	mai4	P	mark		
21888	喀	ka1	P	vomit		
21888	喀	ka1	S	used in transliterations		
21989	嗥	hao2	P	roar, call out, wail		
21989	嗥	hao2	S	bark, yelp		
22696	墨	mo4	P	ink		
22696	墨	mo4	S	writing		
22797	复	fu4	P	return		
22797	复	fu4	S	repeat		
22797	复	fu4	A	repeatedly		
22999	姗	shan1	P	slander		
22999	姗	shan1	S	ridicule		
22999	姗	shan1	A	proceed slowly		
23100	娼	chang1	P	prostitute, harlot		
23504	寐	mei4	P	sleep		
23504	寐	mei4	S	be asleep		
23706	岚	lan2	P	mountain mist, mountain haze		
23807	峿	wu2	P	mountain		
24009	巉	chan2	P	steep, rugged, jagged, precipitous		
24110	帮	bang1	P	help, assist		
24110	帮	bang1	S	defend		
24110	帮	bang1	A	shoe upper		
24211	库	ku4	P	armory, treasury, storehouse		
24413	彝	yi2	P	Yi (nationality)		
24413	彝	yi2	S	tripod, wine vessel		
24413	彝	yi2	A	rule		
24615	性	xing4	P	nature, character, sex		
24716	悌	ti4	P	brotherly, respectful		
25423	捏	nie1	P	pick with fingers		
25423	捏	nie1	S	knead		
25423	捏	nie1	A	mold		
25524	掴	guai1	P	box one's ears, slap		
25928	效	xiao4	P	result, effect		
25928	效	xiao4	S	effectiveness		
26029	断	duan4	P	sever, cut off		
26029	断	duan4	S	interrupt		
26130	昒	hu1	P	daybreak, dawn		
26231	晷	gui3	P	shadows of sun		
26231	晷	gui3	S	time		
26231	晷	gui3	A	sundial		
26332	曜	yao4	P	glorious, as sun		
26332	曜	yao4	S	daylight, sunlight		
26635	栋	dong4	P	main beams supporting house		
26837	棕	zong1	P	hemp palm		
26837	棕	zong1	S	palm tree		
27645	毽	jian4	P	a shuttlecock		
28049	涑	su4	P	river in Shansi province		
28251	湛	zhan4	P	deep		
28251	湛	zhan4	S	profound		
28251	湛	zhan4	A	clear		
28251	湛	zhan4	A	tranquil, placid		
28655	濯	zhuo2	P	wash out, rinse		
28655	濯	zhuo2	S	cleanse		
28857	点	dian3	P	dot, speck, spot		
28857	点	dian3	S	point, degree		
28958	焞	tun1	P	dim		
29261	牍	du2	P	writing tablet		
29261	牍	du2	S	documents, books		
29463	猗	yi1	P	exclamation of admiration		
30271	瘿	ying3	P	swelling, goiter		
30372	皤	po2	P	white, grey		
30372	皤	po2	S	corpulent		
30473	眉	mei2	P	eyebrows		
30473	眉	mei2	S	upper margin of book		
30776	砸	za2	P	smash, crush, break		
30776	砸	za2	S	pound, mash		
31079	祧	tiao1	P	an ancestral hall		
31382	窖	jiao4	P	pit, cellar		
31786	簪	zan1	P	hairpin, clasp		
31786	簪	zan1	S	wear in hair		
32493	续	xu4	P	continue, carry on		
32493	续	xu4	S	succeed		
32796	耜	si4	P	spade-shaped tool		
32796	耜	si4	S	plow		
33099	腋	ye4	P	armpit		
33402	艺	yi4	P	art		
33402	艺	yi4	S	talent, ability		
33402	艺	yi4	A	craft		
33503	苟	gou3	P	careless, frivolous		
33503	苟	gou3	S	illicit		
33503	苟	gou3	A	grammatical particle: if, but, if only		
33503	苟	gou3	A	grass name		
33604	荄	gai1	P	roots of grasses		
33705	莩	fu2	P	membrane lining inside of reed		
33806	萎	wei3	P	wither, wilt		
33907	葳	wei1	P	luxuriant, flourishing		
33907	葳	wei1	S	used for various plants		
34109	蔽	bi4	P	cover, hide, conceal		
34109	蔽	bi4	S	shelter		
34210	薢	xie4	P	woody climbing plant		
34412	虬	qiu2	P	young dragon		
34513	蛑	mou2	P	a marine crab		
34917	补	bu3	P	mend, patch, fix, repair, restore		
35119	褯	jie4	P	children's garments. a mat for wrapping garments		
35826	诲	hui4	P	teach, instruct		
35826	诲	hui4	S	encourage, urge		
36129	贡	gong4	P	offer tribute		
36129	贡	gong4	S	tribute, gifts		
36432	蹐	ji2	P	take short steps		
36735	轿	jiao4	P	sedan-chair, palanquin		
37038	邮	you2	P	postal, mail		
37038	邮	you2	S	post office		
37240	酸	suan1	P	tart, sour		
37240	酸	suan1	S	acid		
37240	酸	suan1	A	stiff		
37240	酸	suan1	A	spoiled		
37846	鏖	ao2	P	to fight to the end, engage in a fierce battle		
38048	钠	na4	P	sodium, natrium		
38048	钠	na4	S	sharpen wood		
38149	锅	guo1	P	cooking-pot, saucepan		
38250	镪	qiang1	P	coins, money, wealth		
38452	阴	yin1	P	'female' principle		
38452	阴	yin1	S	dark		
38452	阴	yin1	A	secret		
38553	隙	xi4	P	crack, split, fissure		
38553	隙	xi4	S	grudge		
38654	雾	wu4	P	fog, mist, vapor, fine spray		
39563	骋	cheng3	P	gallop horse		
39563	骋	cheng3	S	hasten, hurry		
40674	黢	qu1	P	black		
40775	齇	zha1	P	a pimple or red splotch on the nose		
182175	𬞟	pin2	P	apple		
