# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
19993	丙	bing3	P	third		
19993	丙	bing3	S	3rd heavenly stem		
20094	乾	qian2	P	dry		
20094	乾	qian2	S	trigram ☰		
20094	乾	qian2	A	hexagram ䷀		
20195	代	dai4	P	replace, replacement (of person or generation)		
20195	代	dai4	S	era, generation		
20599	偷	tou1	P	to steal, burglar, thief		
20801	允	yun3	P	to grant, to allow, to consent		
21407	原	yuan2	P	source, origin, beginning		
21508	各	ge4	P	each, individually, every, all		
21710	哎	ai1	P	interjection of surprise		
21811	唳	li4	P	cry of bird		
21811	唳	li4	S	cry		
21912	喘	chuan3	P	pant, gasp, breathe heavily		
22013	嗽	sou4	P	cough, gargle, clear throat		
22114	噢	o1	P	moan		
22114	噢	o1	S	interjection for pain, sad		
22316	圬	wu1	P	plaster over with layer of mud		
22821	夥	huo3	P	companion		
22821	夥	huo3	S	partner		
22821	夥	huo3	A	assistant		
22922	妊	ren4	P	conceive, be pregnant		
23427	它	ta1	P	it		
23427	它	ta1	S	other		
23528	寨	zhai4	P	stockade, stronghold, outpost		
23528	寨	zhai4	S	brothel		
24033	巡	xun2	P	patrol, go on circuit, cruise		
24639	怿	yi4	P	enjoy, be glad, be pleased		
24841	愉	yu2	P	pleasant, delightful		
24841	愉	yu2	S	please		
25346	挂	gua4	P	hang, suspend		
25346	挂	gua4	S	suspense		
25447	捧	peng3	P	hold up in two hands		
25750	撖	han4	P	surname		
26053	旅	lü3	P	trip, journey		
26053	旅	lü3	S	travel		
26053	旅	lü3	A	traveler		
26053	旅	lü3	A	hexagram ䷷		
26154	昪	bian4	P	delighted		
26154	昪	bian4	S	pleased		
26457	杙	yi4	P	a tiny wooden post		
26457	杙	yi4	S	peg		
27063	榷	que4	P	footbridge		
27063	榷	que4	S	toll, levy		
27063	榷	que4	A	monopoly		
27669	氕	pie1	P	hydrogen-1, protium		
28073	涩	se4	P	astringent		
28073	涩	se4	S	harsh		
28073	涩	se4	A	uneven, rough		
28174	渎	du2	P	ditch, sluice, gutter, drain		
28376	滘	jiao4	P	a branching river (used in place names)		
28982	然	ran2	P	yes, certainly		
28982	然	ran2	S	pledge, promise		
29083	熛	biao1	P	blaze		
29689	珹	cheng2	P	type of jade		
29689	珹	cheng2	S	pearl		
29790	瑞	rui4	P	felicitous omen		
29790	瑞	rui4	S	auspicious		
29992	用	yong4	P	use, employ, apply, operate		
29992	用	yong4	S	use		
30093	疍	dan4	P	eggs		
30800	硐	dong4	P	cave		
30800	硐	dong4	S	chamber		
30800	硐	dong4	A	pit		
31204	秤	cheng4	P	balance, scale, steelyard		
31709	篝	gou1	P	bamboo basket		
31709	篝	gou1	S	bamboo frame		
32315	縻	mi2	P	halter for ox		
32315	縻	mi2	S	tie up, harness		
32416	纠	jiu1	P	investigate, inspect		
32517	缅	mian3	P	distant, remote		
32517	缅	mian3	S	think of		
32618	罪	zui4	P	crime, sin, vice		
32618	罪	zui4	S	evil		
32618	罪	zui4	A	hardship		
33426	芒	mang2	P	Miscanthus sinensis		
33527	苷	gan1	P	licorice		
33628	荜	bi4	P	species of bean		
33628	荜	bi4	S	Piper longum		
33729	菁	jing1	P	flower of leek family		
33729	菁	jing1	S	turnip		
33830	萦	ying2	P	entangle, entwine, coil		
33931	蒋	jiang3	P	Hydropyrum latifolium		
34032	蓰	xi3	P	to increase five-fold		
34537	蛩	qiong2	P	cricket, locust		
34537	蛩	qiong2	S	anxious		
34638	蝎	xie1	P	scorpion		
34739	螳	tang2	P	mantis		
34941	衽	ren4	P	lapel		
34941	衽	ren4	S	hidden lapel of coat		
35042	裢	lian2	P	folding purse inserted in belt		
35749	讥	ji1	P	ridicule, jeer, mock		
35749	讥	ji1	S	inspect		
35850	谊	yi4	P	friendship		
35850	谊	yi4	S	appropriate, suitable		
36153	费	fei4	P	expenses, expenditures, fee		
36759	辗	zhan3	P	turn over, roll		
37163	鄫	zeng1	P	state in today's Shandong province		
37264	醐	hu2	P	purest cream		
38173	锝	de2	P	technetium (element 43, Tc)		
38476	陌	mo4	P	foot path between rice fields		
38678	霖	lin2	P	long spell of rain, copious rain		
39284	饴	yi2	P	sweet-meats		
39284	饴	yi2	S	sweet-cakes		
39284	饴	yi2	A	syrup		
39587	骣	chan3	P	horse without saddle		
39688	鬈	quan2	P	fine growth of hair		
39688	鬈	quan2	S	curly hair		
40496	鸰	ling2	P	species of lark		
40496	鸰	ling2	S	wagtail		
40496	鸰	ling2	A	Motacilla species (various)		
