# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
30193	痱	fei4	S	ulcers		
30294	癖	pi3	P	craving, weakness for		
30294	癖	pi3	S	indigestion		
30496	眠	mian2	P	close eyes, sleep		
30496	眠	mian2	S	hibernate		
30597	瞅	chou3	P	to see		
30597	瞅	chou3	S	to look at		
30597	瞅	chou3	A	to gaze		
31203	秣	mo4	P	fodder, horse feed		
31203	秣	mo4	S	feed horse		
31405	窭	ju4	P	poor, impoverished		
31607	筷	kuai4	P	chopsticks		
31809	籁	lai4	P	bamboo flute		
31809	籁	lai4	S	pipe		
31809	籁	lai4	A	various sound		
32516	缄	jian1	P	seal, close		
32516	缄	jian1	S	bind		
32516	缄	jian1	A	letter		
32617	罩	zhao4	P	basket for catching fish		
32617	罩	zhao4	S	cover		
32718	翎	ling2	P	feather		
32718	翎	ling2	S	plume		
32718	翎	ling2	A	wing		
32819	耳	er3	P	ear		
32819	耳	er3	S	merely, only		
32819	耳	er3	A	handle		
32920	肘	zhou3	P	the elbow		
32920	肘	zhou3	S	help a person shoulder a load		
33021	能	neng2	P	to be able		
33021	能	neng2	S	can, permitted to		
33021	能	neng2	A	ability		
33324	般	ban1	P	sort, manner, kind, category		
33425	芑	qi3	P	white millet		
33627	荛	rao2	P	fuel, firewood		
33627	荛	rao2	S	stubble		
33627	荛	rao2	A	Wikstroemia japonica		
33728	菀	wan3	P	luxuriance of growth		
33829	营	ying2	P	encampment, barracks		
33829	营	ying2	S	manage		
34233	薹	tai2	P	Cyperus rotundus, nut grass		
35748	认	ren4	P	recognize, know, understand		
35950	豮	fen2	P	castrated pig		
36152	贸	mao4	P	trade, barter		
36152	贸	mao4	S	mixed		
36152	贸	mao4	A	rashly		
36758	辖	xia2	P	linchpin of wheel		
36758	辖	xia2	S	control		
37061	郅	zhi4	P	to go up to		
37061	郅	zhi4	S	flourishing		
37061	郅	zhi4	A	a superlative		
38071	钷	po3	P	promethium (element 61, Pm)		
38172	锜	qi2	P	a kind of pen		
38172	锜	qi2	S	a kind of chisel		
38475	陋	lou4	P	narrow		
38475	陋	lou4	S	crude, coarse		
38475	陋	lou4	A	ugly		
38576	隰	xi2	P	low, damp land, marsh, swamp		
38778	靺	mo4	P	stocking		
38778	靺	mo4	S	the Tungusic tribe		
39283	饳	duo4	P	glutinous rice		
39586	骢	cong1	P	horse with a bluish white color		
40091	鲛	jiao1	P	shark		
40495	鸯	yang1	P	female mandarin duck (Aix galericulata)		
40697	黹	zhi3	P	embroidery, needlework		
178360	𫢸	dan4	P	sincere		
