# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
16581	䃅	di1	P	dyestuff (black colored mineral)		
20116	五	wu3	P	five		
20318	佞	ning4	P	flattery		
20318	佞	ning4	S	glib		
20419	促	cu4	P	urge, press, hurry		
20419	促	cu4	S	close		
20520	倨	ju4	P	arrogant, haughty, rude		
20621	傍	bang4	P	by side of, beside, near, close		
20924	冼	xian3	P	a surname		
21833	啉	lin2	P	stupid		
21833	啉	lin2	S	slow		
22338	坂	ban3	P	hillside, inconvenient places		
22439	垧	shang3	P	variable unit of land measure		
22540	堌	gu4	P	dam, dike		
22641	塱	lang3	P	place name in Guangdong province		
23045	娅	ya4	P	mutual term of address used by sons-in-law		
23045	娅	ya4	S	a brother-in-law		
23146	婪	lan2	P	covet		
23146	婪	lan2	S	covetous, avaricious		
23348	嬴	ying2	P	to win		
23348	嬴	ying2	S	to have a surplus		
23449	宙	zhou4	P	time as concept		
23449	宙	zhou4	S	infinite time		
23651	屣	xi3	P	straw sandals or slippers that have no heel-backs		
23853	崭	zhan3	P	high, steep, precipitous		
23853	崭	zhan3	S	new		
23954	嶒	ceng2	P	towering, lofty, steep		
24358	弦	xian2	P	string		
24358	弦	xian2	S	hypotenuse, crescent		
24459	律	lü4	P	statute, principle, regulation		
24661	恕	shu4	P	forgive, excuse, show mercy		
24863	感	gan3	P	feel, perceive, emotion		
25469	捽	zuo2	P	clutch, grasp		
25469	捽	zuo2	S	pull up		
25469	捽	zuo2	A	contradict		
25671	摇	yao2	P	wag, swing, wave		
25671	摇	yao2	S	shake		
25671	摇	yao2	A	scull		
25772	撬	qiao4	P	lift, raise		
25772	撬	qiao4	S	pry open		
26479	杯	bei1	P	cup, glass		
26580	柔	rou2	P	soft		
26580	柔	rou2	S	gentle, pliant		
26681	根	gen1	P	root, base(d on)		
26681	根	gen1	S	foundation		
27287	檗	bo4	P	a cork tree		
27792	沐	mu4	P	bathe, cleanse, wash, shampoo		
27893	泵	beng4	P	pump (English loan word)		
28095	涿	zhuo1	P	drip, dribble, trickle		
28196	渤	bo2	P	swelling		
28196	渤	bo2	S	the Bohai Sea		
28297	溉	gai4	P	water, irrigate, flood		
28297	溉	gai4	S	wash		
28903	烧	shao1	P	burn		
28903	烧	shao1	S	bake		
28903	烧	shao1	A	heat		
28903	烧	shao1	A	roast		
29004	煌	huang2	P	bright, shining, luminous		
29307	牻	mang2	P	cattle with a mixture of black and white hair		
29408	狠	hen3	P	vicious, cruel		
29408	狠	hen3	S	severely, extreme		
29711	琏	lian3	P	vessel used to hold grain offerings		
30014	甾	zai1	P	ground that has been under cultivation for one year		
30014	甾	zai1	S	evil, calamity		
30115	疣	you2	P	wart		
30115	疣	you2	S	tumor		
30115	疣	you2	A	goiter		
30115	疣	you2	A	papule		
30418	盒	he2	P	small box or case		
30418	盒	he2	S	casket		
30519	眷	juan4	P	take interest in, care for		
30721	码	ma3	P	number, numerals		
30721	码	ma3	S	yard		
30721	码	ma3	A	symbol		
30923	磋	cuo1	P	polish, buff		
30923	磋	cuo1	S	scrutinize		
31327	穟	sui4	P	ear of grain		
31327	穟	sui4	S	ripe grain		
31933	粽	zong4	P	dumpling made of glutinous rice		
32034	索	suo3	P	large rope, cable		
32034	索	suo3	S	rules, laws		
32034	索	suo3	A	to demand, to exact		
32034	索	suo3	A	to search, inquire		
32034	索	suo3	A	isolated		
32539	缛	ru4	P	decorative, adorned, elegant		
32741	翥	zhu4	P	to soar		
