# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 64 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
34404	虤	yan2	UNSEEDED	EMPTY	<no kDefinition>
40161	鳡	gan3	UNSEEDED	EMPTY	<no kDefinition>
31576	筘	kou4	UNSEEDED	VERBOSE, EMPTY	a reed tool used in weaving to push the weft to the weaving mouth
24708	悄	qiao1	QUEUED		qiāo qiǎo
30465	省	sheng3	QUEUED		shěng xǐng
33293	舍	she3	QUEUED		shě shè
26526	枞	cong1	QUEUED		cōng zōng
33394	色	se4	QUEUED		sè shǎi
