# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
15182	㭎	gang1	P	a tall tree		
20030	举	ju3	P	raise, lift up		
20030	举	ju3	S	recommend		
20232	伈	xin3	P	nervous, fearful		
20939	凋	diao1	P	be withered, fallen		
20939	凋	diao1	S	exhausted		
21040	到	dao4	P	go to, arrive, been to		
21242	勺	shao2	P	spoon, ladle		
21242	勺	shao2	S	unit of volume		
21343	卟	bu3	P	a chemical compound		
21343	卟	bu3	S	divination		
21343	卟	bu3	A	to consider		
21545	吩	fen1	P	order, command, instruct		
21646	咎	jiu4	P	fault, defect		
21646	咎	jiu4	S	error, mistake		
21747	哳	zha1	P	to twitter		
22353	坑	keng1	P	pit, hole		
22353	坑	keng1	S	bury, trap		
22353	坑	keng1	A	harry		
22656	墀	chi2	P	porch		
22656	墀	chi2	S	courtyard		
22656	墀	chi2	A	steps leading		
22959	妯	zhou2	P	wives of one's brothers		
22959	妯	zhou2	S	sister-i		
24070	帆	fan1	P	sail		
24070	帆	fan1	S	boat		
24575	忿	fen4	P	get angry		
24575	忿	fen4	S	fury, exasperation		
24676	恤	xu4	P	show pity		
24676	恤	xu4	S	relieve, help		
25282	拂	fu2	P	shake off, brush away		
25282	拂	fu2	S	dust		
25484	掌	zhang3	P	palm of hand, sole of foot, paw		
26191	晏	yan4	P	peaceful, quiet		
26191	晏	yan4	S	clear		
26191	晏	yan4	A	late in the day		
26292	暴	bao4	P	violent, brutal, tyrannical		
26494	松	song1	P	pine tree		
26494	松	song1	S	fir tree		
26696	案	an4	P	table, bench		
26696	案	an4	S	legal case		
26797	梭	suo1	P	weaver's shuttle		
26797	梭	suo1	S	go to and fro		
26898	椒	jiao1	P	pepper, spices		
27100	槜	zui4	P	wooden rammer or pestle		
27605	毕	bi4	P	end, finish, conclude		
27605	毕	bi4	S	completed		
27807	沟	gou1	P	ditch, drain, narrow waterway		
27908	洄	hui2	P	a back-water		
27908	洄	hui2	S	an eddy a whirlpool		
28009	浩	hao4	P	great, numerous, vast, abundant		
28312	溘	ke4	P	abruptly, suddenly, unexpectedly		
28514	潢	huang2	P	expanse of water, lake, pond		
29322	犊	du2	P	calf		
29322	犊	du2	S	victim of sacrifice		
29423	狯	kuai4	P	sly, cunning, crafty		
29625	玹	xuan2	P	jadelike precious stone		
29625	玹	xuan2	S	jade-colored		
29827	璃	li2	P	glass		
30130	疲	pi2	P	feel tired, be exhausted		
30130	疲	pi2	S	weak		
30231	瘗	yi4	P	bury, inter		
30635	瞫	shen3	P	look		
31140	禤	xuan1	P	surname Xuan		
31544	笸	po3	P	flat basket for grain		
31948	糌	zan1	P	Tibetan tsampa		
31948	糌	zan1	S	glutinous flour made from roasted barley or wheat		
32453	绅	shen1	P	girdle		
32453	绅	shen1	S	tie, bind		
32453	绅	shen1	A	gentry		
32958	肾	shen4	P	kidneys		
32958	肾	shen4	S	testes, gizzard		
33160	膈	ge2	P	diaphragm		
33463	芷	zhi3	P	angelica		
34170	蕺	ji2	P	Houttuynia cordata, fish mint		
34271	藟	lei3	P	vine, creeper		
34271	藟	lei3	S	to wind		
34473	蚩	chi1	P	worm		
34473	蚩	chi1	S	ignorant, rustic		
34473	蚩	chi1	A	laugh		
34574	蜎	yuan1	P	mosquito larva		
34978	袢	pan4	P	robe		
35281	觑	qu4	P	peep at		
35281	觑	qu4	S	watch, spy on		
35786	诊	zhen3	P	examine patient, diagnose		
35887	谯	qiao2	P	tower		
35988	貔	pi2	P	a legendary bear-like animal		
36190	赞	zan4	P	help, support, assist, aid		
36291	跃	yue4	P	skip, jump, frolic		
36897	逡	qun1	P	retreat, withdraw, fall back		
37099	郫	pi2	P	a county in Sichuan		
37200	酐	gan1	P	anhydride		
37301	醵	ju4	P	contribute for drinks		
37301	醵	ju4	S	pool money		
38210	镂	lou4	P	carve, inlay, engrave, tattoo		
38412	阌	wen2	P	wen xiang, Henan province		
38816	鞠	ju1	P	bow, bend		
38816	鞠	ju1	S	rear, raise, nourish		
39119	飏	yang2	P	soar, fly, float		
39119	飏	yang2	S	scatter		
39321	香	xiang1	P	fragrant, sweet-smelling		
39321	香	xiang1	S	incense		
40129	鳁	wen1	P	sardine		
40533	鹕	hu2	P	pelican		
40836	龄	ling2	P	age		
40836	龄	ling2	S	years		
146583	𣲗	wei2	P	river in Shanxi province		
183246	𬯎	tui2	P	to fall in ruins		
183246	𬯎	tui2	S	to collapse		
183549	𬳽	shen1	P	crowd		
