# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20018	串	chuan4	P	string		
20018	串	chuan4	S	relatives		
20018	串	chuan4	A	conspire		
20725	僵	jiang1	P	stiff and motionless, stock still		
20826	党	dang3	P	political party, gang, faction		
21028	判	pan4	P	judge		
21028	判	pan4	S	discriminate		
21028	判	pan4	A	conclude		
21331	卓	zhuo2	P	profound, brilliant, lofty		
21533	吝	lin4	P	stingy, miserly, parsimonious		
21634	咂	za1	P	to suck, to smack the lips		
21634	咂	za1	S	to cheat		
21735	哧	chi1	P	sound of ripping or giggling		
21937	喱	li2	P	gramme		
21937	喱	li2	S	syllable		
22139	噻	sai1	P	character used in translation		
22240	因	yin1	P	cause, reason		
22240	因	yin1	S	by		
22240	因	yin1	A	because (of)		
22947	妣	bi3	P	one's deceased mother		
23048	娈	luan2	P	lovely, beautiful		
23048	娈	luan2	S	docile, obedient		
23250	嫒	ai4	P	daughter		
23351	嬷	mo2	P	mother		
23452	宜	yi2	P	suitable, right, fitting, proper		
23553	封	feng1	P	letter, envelope		
23553	封	feng1	S	feudal		
23654	屦	ju4	P	straw sandals		
23654	屦	ju4	S	tread on		
23755	峋	xun2	P	ranges of hills stretching on beyond another irregular peaks		
24361	弩	nu3	P	cross-bow, bow		
24361	弩	nu3	S	downward stroke		
25169	扑	pu1	P	pound, beat, strike		
25169	扑	pu1	S	attack		
25371	挛	luan2	P	tangled		
25371	挛	luan2	S	entwined		
25371	挛	luan2	A	crooked		
25472	掀	xian1	P	lift, raise		
25472	掀	xian1	S	stir		
25674	摊	tan1	P	spread out, open		
25674	摊	tan1	S	apportion		
26280	暨	ji4	P	and		
26280	暨	ji4	S	attain, reach		
26280	暨	ji4	A	confines		
26482	杲	gao3	P	bright sun		
26482	杲	gao3	S	brilliant		
26482	杲	gao3	A	high		
26684	格	ge2	P	pattern, standard, form		
26684	格	ge2	S	style		
26987	楫	ji2	P	oar, paddle		
27088	槐	huai2	P	locust tree		
27189	樵	qiao2	P	woodcutter		
27189	樵	qiao2	S	firewood		
27189	樵	qiao2	A	gather wood		
27492	此	ci3	P	this, these		
27492	此	ci3	S	in this case, then		
27694	氮	dan4	P	nitrogen (element 7, N)		
27896	泸	lu2	P	river in Jiangxi province		
28502	潖	pa2	P	name of a place in Guangdong		
29310	牾	wu3	P	to oppose		
29310	牾	wu3	S	to gore		
29613	玭	pin2	P	a pearl		
29815	瑷	ai4	P	fine quality jade		
29916	瓜	gua1	P	melon, gourd, cucumber		
30522	眺	tiao4	P	look at, gaze at, scan, survey		
30623	瞟	piao3	P	glare at		
30623	瞟	piao3	S	look askance at		
30623	瞟	piao3	A	squint		
31128	禘	di4	P	imperial ancestor worship		
31229	秽	hui4	P	dirty, unclean		
31229	秽	hui4	S	immoral, obscene		
31532	第	di4	P	sequence, number		
31532	第	di4	S	grade, degree		
32441	纹	wen2	P	line, streak, stripe		
32441	纹	wen2	S	wrinkle		
32542	缞	cui1	P	sackcloth worn on breast during		
32845	聍	ning2	P	earwax		
32946	育	yu4	P	produce, give birth to		
32946	育	yu4	S	educate		
33148	腼	mian3	P	modest		
34259	藓	xian3	P	moss, lichen		
34360	蘸	zhan4	P	dip (a brush)		
34360	蘸	zhan4	S	remarry		
34461	蚝	hao2	P	oyster		
34461	蚝	hao2	S	hairy and poisonous caterpillars		
34562	蜂	feng1	P	bee, wasp, hornet		
34966	袖	xiu4	P	sleeve		
34966	袖	xiu4	S	put something in sleeve		
35269	觅	mi4	P	seek		
35269	觅	mi4	S	search		
35774	设	she4	P	build		
35774	设	she4	S	establish		
35774	设	she4	A	display		
35875	谣	yao2	P	sing		
35875	谣	yao2	S	folksong, ballad		
35875	谣	yao2	A	rumor		
36178	赒	zhou1	P	give for charity		
36481	躁	zao4	P	tense, excited, irritable		
36784	辰	chen2	P	early morning		
36784	辰	chen2	S	fifth earthly branch		
38097	铑	lao3	P	rhodium (element 45, Rh)		
38198	锶	si1	P	strontium (element 38, Sr)		
38400	阀	fa2	P	powerful and influential group		
38602	雊	gou4	P	the crow of a male pheasant		
38804	鞔	man2	P	to cover		
39309	馍	mo2	P	bread		
39612	骼	ge2	P	bone		
39612	骼	ge2	S	skeleton		
39612	骼	ge2	A	corpse		
40117	鲵	ni2	P	Cryptobranchus japonicus		
40117	鲵	ni2	S	a salamander		
40521	鹉	wu3	P	species of parrot		
40723	鼓	gu3	P	drum		
40723	鼓	gu3	S	beat, top, strike		
