# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 56 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
32982	胖	pang4	QUEUED		pàng pán
21872	啰	luo1	QUEUED		luō luó luo
21367	卷	juan3	QUEUED		juǎn juàn
31467	竫	jing4	UNSEEDED	EMPTY	<no kDefinition>
38739	靓	jing4	QUEUED		jìng liàng
37325	重	zhong4	QUEUED		zhòng chóng
20256	传	chuan2	QUEUED		chuán zhuàn
37123	鄃	shu1	UNSEEDED	EMPTY	<no kDefinition>
38032	钐	shan1	QUEUED		shān shàn
