# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20276	伴	ban4	P	companion, comrade, partner		
20276	伴	ban4	S	accompany		
20478	俾	bi3	P	so that, in order that		
20478	俾	bi3	S	to cause		
20478	俾	bi3	A	to give (synonymous with Mandarin 給)		
20882	冒	mao4	P	risk, brave, dare		
21084	剜	wan1	P	cut, cut out, pick out, scoop out		
21286	匦	gui3	P	small box		
21286	匦	gui3	S	chest, casket		
21589	呕	ou3	P	vomit		
21589	呕	ou3	S	annoy, enrage		
21690	咺	xuan1	P	majestic		
21892	善	shan4	P	good, virtuous, charitable, kind		
22094	噎	ye1	P	choke		
22094	噎	ye1	S	hiccup		
22902	奶	nai3	P	milk		
22902	奶	nai3	S	woman's breasts		
22902	奶	nai3	A	nurse		
23104	婀	e1	P	be beautiful, be graceful		
23609	尹	yin3	P	govern		
23609	尹	yin3	S	oversee		
23609	尹	yin3	A	director		
23710	岞	zuo4	P	a mountain in Chāngyì county, Shāndōng		
23811	崃	lai2	P	mountain in Sichuan province		
24013	巍	wei1	P	high, lofty, majestic, eminent		
24215	店	dian4	P	shop, store		
24215	店	dian4	S	inn, hotel		
24518	忆	yi4	P	remember, reflect upon		
24518	忆	yi4	S	memory		
24619	怫	fu2	P	sorry, anxious		
24619	怫	fu2	S	depressed		
25124	戤	gai4	P	to infringe a trade-mark to pledge an article		
25225	抉	jue2	P	choose, select		
25225	抉	jue2	S	gouge, pluck out		
25326	拮	jie2	P	laboring hard, occupied		
25326	拮	jie2	S	pursue		
25528	掸	dan3	P	to dust		
25528	掸	dan3	S	a duster		
25730	撂	liao4	P	put down, put aside		
25730	撂	liao4	S	drop		
25932	敌	di2	P	enemy, foe, rival		
25932	敌	di2	S	resist		
26538	枪	qiang1	P	spear, lance		
26538	枪	qiang1	S	gun, rifle		
26639	栏	lan2	P	railing, balustrade		
26639	栏	lan2	S	animal pen		
26740	桴	fu2	P	raft		
26740	桴	fu2	S	drumstick		
26740	桴	fu2	A	ridge pole		
28053	涕	ti4	P	tear		
28053	涕	ti4	S	snivel, nasal mucus		
28255	湟	huang2	P	river in Qinghai province		
28457	漩	xuan2	P	eddy, whirlpool		
28558	澎	peng2	P	splatter		
28861	炽	chi4	P	burning-hot, intense		
28861	炽	chi4	S	to burn, blaze		
28861	炽	chi4	A	splendid, illustrious		
29063	熇	he4	P	bake		
29366	状	zhuang4	P	form		
29366	状	zhuang4	S	appearance		
29366	状	zhuang4	A	shape		
29366	状	zhuang4	A	official		
29467	猛	meng3	P	violent, savage, cruel		
29467	猛	meng3	S	bold		
29669	珥	er3	P	ear ornament		
29669	珥	er3	S	stick, insert		
30073	畹	wan3	P	a unit of area, thirty mou		
30174	痞	pi3	P	dyspepsia, spleen infection		
30275	癃	long2	P	weakness, infirmity retention of urine		
30477	眍	kou1	P	sunken		
30679	矗	chu4	P	straight, upright, erect, lofty		
30780	砼	tong2	P	concrete		
30881	碡	zhou2	P	stone roller used to level fields		
31487	竿	gan1	P	bamboo pole		
31487	竿	gan1	S	penis		
31588	筤	lang2	P	young bamboo		
32497	绱	shang4	P	the piece of leather used for soles on Chinese shoes		
32497	绱	shang4	S	a patch		
32800	耠	huo1	P	till, dig		
33002	胪	lu2	P	arrange in order		
33002	胪	lu2	S	display		
34719	螟	ming2	P	snout moth's larva		
36133	败	bai4	P	be defeated, decline, fail		
36234	越	yue4	P	exceed, go beyond		
36234	越	yue4	S	the more ...		
36335	路	lu4	P	road, path, street		
36335	路	lu4	S	journey		
36739	较	jiao4	P	compare		
36739	较	jiao4	S	comparatively, more		
36840	迨	dai4	P	until, when		
36840	迨	dai4	S	seize, arrest		
36941	遍	bian4	P	everywhere, all over, throughout		
37042	邲	bi4	P	ancient name of a place in Henan		
37143	鄗	hao4	P	county in Hebei province		
38052	钤	qian2	P	lock, latch		
38052	钤	qian2	S	stamp, seal		
38153	锉	cuo4	P	carpenter's file, file smooth		
38254	镮	huan2	P	metal ring		
38254	镮	huan2	S	measure of currency		
39062	颖	ying3	P	rice tassel		
39062	颖	ying3	S	sharp point		
39062	颖	ying3	A	clever		
39567	骏	jun4	P	excellent horse, noble steed		
40072	鲈	lu2	P	sea perch, sea bass		
183391	𬱟	wei3	P	quiet		
