# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
19997	丝	si1	P	silk		
19997	丝	si1	S	fine thread		
19997	丝	si1	A	wire		
19997	丝	si1	A	strings		
20805	充	chong1	P	fill, be full, supply		
21310	匾	bian3	P	flat, round split-bamboo contain		
21411	厣	yan3	P	shell		
21714	哒	da1	P	a sound made to get a horse to move forward		
21916	喜	xi3	P	like, love, enjoy		
21916	喜	xi3	S	joyful thing		
22017	嘁	qi1	P	to be grieved		
22017	嘁	qi1	S	ashamed		
22017	嘁	qi1	A	used to imitate sounds		
22421	垕	hou4	P	used in place names		
22522	基	ji1	P	foundation, base		
22825	天	tian1	P	sky, heaven		
22825	天	tian1	S	god, celestial		
23431	宇	yu3	P	house		
23431	宇	yu3	S	building, structure		
23431	宇	yu3	A	eaves		
23633	屑	xie4	P	bits, scraps, crumbs, fragments		
23835	崛	jue2	P	towering, eminent		
23835	崛	jue2	S	rise abruptly		
24037	工	gong1	P	labor, work		
24037	工	gong1	S	worker, laborer		
24441	役	yi4	P	service		
24441	役	yi4	S	a servant, laborer		
24441	役	yi4	A	to serve		
24643	恃	shi4	P	rely on, presume on, trust to		
24744	您	nin2	P	honorific for 'you'		
24845	愍	min3	P	pity, sympathize with		
25249	抡	lun1	P	swing, brandish, flourish		
25855	擿	ti1	P	to select, to pick out from, to discard		
27067	榻	ta4	P	cot, couch, bed		
27572	殴	ou1	P	beat, fight with fists, hit		
27673	氙	xian1	P	xenon (element 54, Xe)		
27774	汾	fen2	P	river in Shanxi province		
27875	泣	qi4	P	cry, sob, weep		
27976	浈	zhen1	P	river in Guangdong province		
28784	灰	hui1	P	ashes		
28784	灰	hui1	S	dust		
28784	灰	hui1	A	lime, mortar		
29289	物	wu4	P	thing, substance, creature		
29390	狎	xia2	P	be familiar with		
29390	狎	xia2	S	disrespect		
29592	玘	qi3	P	court-dress jewels		
29693	珽	ting3	P	jade tablet		
29794	瑢	rong2	P	gem ornaments for belts		
29996	甬	yong3	P	path		
29996	甬	yong3	S	river in Ningbo		
29996	甬	yong3	A	Ningbo		
30097	疑	yi2	P	doubt, question, suspect		
31006	礞	meng2	P	mineral		
31612	筼	yun2	P	tall bamboo		
31713	篡	cuan4	P	usurp		
32622	置	zhi4	P	place, lay out		
32622	置	zhi4	S	set aside		
32824	耸	song3	P	urge on		
32824	耸	song3	S	rise up		
32824	耸	song3	A	stir, excite		
32925	肝	gan1	P	liver		
33026	脂	zhi1	P	fat, grease, lard		
33026	脂	zhi1	S	grease		
33127	腧	shu4	P	insertion point in acupuncture		
33127	腧	shu4	S	acupoint		
33228	臌	gu3	P	swelling from dropsy		
33228	臌	gu3	S	tympanites, swelling of the stomach		
33228	臌	gu3	A	puffy, bloated		
33329	舱	cang1	P	hold of ship		
33329	舱	cang1	S	cabin		
33531	苻	fu2	P	Angelica anomala		
33733	菅	jian1	P	coarse grass, Themedia forskalii		
34137	蕙	hui4	P	species of fragrant orchid		
34541	蛭	zhi4	P	leech		
34945	袁	yuan2	P	robe		
35753	让	rang4	P	allow, permit, yield, concede		
35854	谎	huang3	P	lie		
35955	豳	bin1	P	a Zhou-dynasty state		
36157	贽	zhi4	P	gift superior		
36157	贽	zhi4	S	gift given		
36460	蹬	deng1	P	step on, tread on		
36460	蹬	deng1	S	lose energy		
36763	辛	xin1	P	bitter		
36763	辛	xin1	S	toilsome, laborious		
36763	辛	xin1	A	8th heavenly stem		
36864	退	tui4	P	step back, retreat, withdraw		
36965	遥	yao2	P	far away, distant, remote		
37066	郊	jiao1	P	suburbs		
37066	郊	jiao1	S	waste land, open spaces		
37167	鄯	shan4	P	district in Gansu during the Tang dynasty		
38076	钼	mu4	P	molybdenum (element 42, Mo)		
38177	锡	xi1	P	tin, stannum		
38177	锡	xi1	S	bestow, confer		
38379	闫	yan2	P	village gate		
38480	限	xian4	P	boundary, limit, line		
38783	靿	yao4	P	the leg of a boot		
39288	饸	he2	P	buckwheat noodles		
39591	骧	xiang1	P	gallop about with head uplifted		
40096	鲠	geng3	P	fish bones		
40096	鲠	geng3	S	honest, upright		
40702	黾	min3	P	to strive		
40702	黾	min3	S	to endeavor		
