# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20369	侑	you4	P	help, assist, repay kindness		
20470	俶	chu4	P	start, begin		
20470	俶	chu4	S	beginning		
20470	俶	chu4	A	arrange		
20975	凯	kai3	P	triumphant		
20975	凯	kai3	S	triumph, victory		
21076	剔	ti1	P	pick out		
21076	剔	ti1	S	scrape off		
21076	剔	ti1	A	scrape meat		
21884	啼	ti2	P	weep, whimper		
21884	啼	ti2	S	howl, twitter		
21985	嗡	weng1	P	sound of flying bees, airplanes		
22288	圐	ku1	P	place in Shānyīn county, Shānxī		
22490	埚	guo1	P	crucible		
22995	姓	xing4	P	one's family name		
22995	姓	xing4	S	clan, people		
23500	富	fu4	P	abundant, ample		
23500	富	fu4	S	rich, wealthy		
23601	就	jiu4	P	just, simply		
23601	就	jiu4	S	to come, go to		
23601	就	jiu4	A	to approach, near		
23702	岖	qu1	P	steep, sheer		
23702	岖	qu1	S	rugged, rough		
23803	峻	jun4	P	high, steep, towering		
23803	峻	jun4	S	stern		
24005	巅	dian1	P	summit of mountain, mountain top		
24207	序	xu4	P	series, serial order, sequence		
24712	悈	jie4	P	to enjoin upon		
24712	悈	jie4	S	urgent		
24813	惭	can2	P	ashamed, humiliated		
24813	惭	can2	S	shameful		
25015	憷	chu4	P	painful		
25015	憷	chu4	S	suffering		
25015	憷	chu4	A	privation		
25318	拦	lan2	P	obstruct, impede, bar, hinder		
25520	掰	bai1	P	to tear, to rip		
26025	斩	zhan3	P	cut, chop, sever		
26025	斩	zhan3	S	behead		
26126	明	ming2	P	bright, light, brilliant		
26126	明	ming2	S	clear		
26429	朽	xiu3	P	decayed, rotten		
26429	朽	xiu3	S	rot, decay		
26530	枢	shu1	P	door hinge		
26530	枢	shu1	S	pivot		
26530	枢	shu1	A	center of power		
26631	标	biao1	P	mark, symbol, label, sign		
26631	标	biao1	S	stand the bole of a tree		
27035	榛	zhen1	P	hazelnut		
27035	榛	zhen1	S	thicket, underbrush		
27237	橥	zhu1	P	wooden peg, post or stick		
27641	毹	shu1	P	rug		
27742	汞	gong3	P	mercury (element 80, Hg)		
27843	泃	ju1	P	river in Henan		
27944	洨	xiao2	P	river in Hebei province		
28954	焚	fen2	P	burn		
29863	璧	bi4	P	piece of jade with hole in it		
30772	破	po4	P	break, ruin, destroy		
30772	破	po4	S	rout		
31378	窒	zhi4	P	stop up, obstruct		
31580	筜	dang1	P	tall bamboo		
31681	篁	huang2	P	bamboo grove		
31681	篁	huang2	S	bamboo		
32489	绩	ji4	P	spin		
32489	绩	ji4	S	achievements		
32792	耘	yun2	P	weed		
33499	苛	ke1	P	small, petty		
33499	苛	ke1	S	harsh, rigorous		
33600	荀	xun2	P	ancient state		
33600	荀	xun2	S	plant		
34105	蔹	lian3	P	wild vine, Vitis pentaphylla		
34711	螗	tang2	P	cicadas of the genus Tanna		
34913	衡	heng2	P	measure, weigh, judge, consider		
35014	裆	dang1	P	crotch or seat of pants		
35014	裆	dang1	S	pants		
35115	褫	chi3	P	strip, tear off, undress		
35822	诮	qiao4	P	criticize, scold, blame, ridicule		
36125	贝	bei4	P	sea shell		
36125	贝	bei4	S	money, currency		
36731	轻	qing1	P	light		
36731	轻	qing1	S	easy, simple		
36731	轻	qing1	A	gentle		
37034	邪	xie2	P	wrong, evil, depraved, vicious, perverse, heterodox		
37236	酴	tu2	P	leaven, yeast		
37236	酴	tu2	S	wine		
38044	钜	ju4	P	steel, iron		
38044	钜	ju4	S	great		
38145	锁	suo3	P	lock, padlock		
38145	锁	suo3	S	shackles, chains		
38246	镦	dun1	P	ferrule		
38246	镦	dun1	S	castrate		
39054	颎	jiong3	P	bright		
39559	骇	hai4	P	terrify, frighten, scare		
39559	骇	hai4	S	shock		
39761	魑	chi1	P	a mountain demon resembling a tiger		
40064	鲀	tun2	P	blowfish, globefish, Spheroides vermicular		
