# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20061	九	jiu3	P	nine		
20162	仂	le4	P	surplus or excess		
20162	仂	le4	S	remainder		
20263	伧	cang1	P	vulgar person, country man		
20667	傻	sha3	P	foolish, silly, stupid		
20667	傻	sha3	S	an imbecile		
20869	内	nei4	P	inside		
21475	口	kou3	P	mouth		
21475	口	kou3	S	open end		
21475	口	kou3	A	entrance, gate		
21576	呈	cheng2	P	submit, show		
21576	呈	cheng2	S	appear		
21576	呈	cheng2	A	petition		
21879	啷	lang1	P	a clanging or rattling sound		
21980	嗜	shi4	P	be fond of, have weakness for		
22384	坰	jiong1	P	wilds		
22485	埕	cheng2	P	a large, pear-shaped earthenware jar		
22687	墟	xu1	P	high mound		
22687	墟	xu1	S	hilly countryside		
22687	墟	xu1	A	wasteland		
23293	嫽	liao2	P	play with		
23293	嫽	liao2	S	to provoke		
23394	孢	bao1	P	spore		
23495	寇	kou4	P	bandits, thieves		
23495	寇	kou4	S	enemy		
23495	寇	kou4	A	invade		
23596	尬	ga4	P	limp, staggering gait		
23596	尬	ga4	S	embarrass		
23697	岑	cen2	P	steep, precipitous		
23697	岑	cen2	S	peak		
23899	嵛	yu2	P	county in Shandong province		
24202	床	chuang2	P	bed, couch		
24202	床	chuang2	S	framework, chassis		
24707	悃	kun3	P	sincere, genuine, honest, loyal		
24808	惨	can3	P	sad, pitiful, wretched		
24808	惨	can3	S	cruel		
25212	扼	e4	P	grasp, clutch		
25212	扼	e4	S	choke, strangle		
25414	捆	kun3	P	tie up		
25414	捆	kun3	S	bind, truss up		
25414	捆	kun3	A	bundle		
25616	搐	chu4	P	cramp, spasm, convulsion		
25616	搐	chu4	S	twitch		
25919	政	zheng4	P	government, political affairs		
26020	斤	jin1	P	a catty (approximately 600 g)		
26020	斤	jin1	S	an axe		
26020	斤	jin1	A	keen, shrewd		
26121	昉	fang3	P	bright dawn, daybreak		
26121	昉	fang3	S	appear		
26222	普	pu3	P	universal, general, widespread		
26525	枝	zhi1	P	branches, limbs		
26525	枝	zhi1	S	branch off		
27030	榖	gu3	P	paper mulberry		
27838	沾	zhan1	P	moisten, wet, soak		
27838	沾	zhan1	S	touch		
27939	洣	mi3	P	Mi river in Hunan, tributary of Xiangjiang		
28040	消	xiao1	P	vanish, die out		
28040	消	xiao1	S	melt away		
28343	溷	hun4	P	privy, latrine		
28343	溷	hun4	S	turbid, dirty		
28949	焕	huan4	P	shining		
29050	煺	tui4	P	to scald meat in order to remove hair or feathers		
29454	猎	lie4	P	hunt		
29454	猎	lie4	S	field sports		
30060	畬	yu2	P	reclaimed field		
30565	睥	pi4	P	look askance at, glare at		
31070	神	shen2	P	spirit, god, supernatural being		
31171	秃	tu1	P	bald		
31373	窍	qiao4	P	hole, opening, aperture		
32484	绤	xi4	P	cloth		
32989	胝	zhi1	P	callous, corn		
33292	舌	she2	P	tongue		
33292	舌	she2	S	clapper of bell		
33696	莠	you3	P	weeds, tares		
33696	莠	you3	S	undesirable, evil		
33999	蓏	luo3	P	fruit of plant		
33999	蓏	luo3	S	melon		
35009	裁	cai2	P	cut out		
35009	裁	cai2	S	decrease		
35817	诩	xu3	P	boast, brag		
35817	诩	xu3	S	popular, well-known		
36423	蹇	jian3	P	lame, crippled		
36423	蹇	jian3	S	unlucky		
36423	蹇	jian3	A	hexagram ䷦		
36524	躬	gong1	P	body		
36524	躬	gong1	S	personally, in person		
36726	轶	yi4	P	rush forth		
36726	轶	yi4	S	surpass, excel		
36827	进	jin4	P	advance, make progress, enter		
37231	酯	zhi3	P	ester		
38039	钗	chai1	P	ornamental hairpin		
38140	铼	lai2	P	rhenium (element 75, Re)		
38544	隐	yin3	P	hide, conceal		
38544	隐	yin3	S	hidden, secret		
39554	骂	ma4	P	accuse, blame, curse, scold		
40564	鹴	shuang1	P	eagle		
40766	鼾	han1	P	snore loudly		
