# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
14801	㧑	hui1	P	to wave, to assist		
20154	人	ren2	P	man		
20154	人	ren2	S	people		
20154	人	ren2	A	mankind		
20154	人	ren2	A	someone else		
20255	伟	wei3	P	great, robust		
20255	伟	wei3	S	extraordinary		
20356	侄	zhi2	P	nephew		
20558	偎	wei1	P	cling to, cuddle, embrace, fondle		
20861	兽	shou4	P	beast, animal		
20861	兽	shou4	S	bestial		
21164	劬	qu2	P	be diligent, toil, endeavor		
21467	叛	pan4	P	rebel		
21467	叛	pan4	S	rebellion		
21467	叛	pan4	A	rebellious		
21669	咥	xi4	P	sound of a cat		
21669	咥	xi4	S	bite		
21669	咥	xi4	A	laugh		
21972	嗔	chen1	P	be angry at, scold, rebuke		
22073	嘹	liao2	P	used describe clarity of voice		
22073	嘹	liao2	S	resonant		
22275	圃	pu3	P	garden, cultivated field		
22376	坨	tuo2	P	a lump, heap		
22578	堲	ji2	P	hate		
22881	奡	ao4	P	arrogant		
22982	姆	mu3	P	child's governess		
22982	姆	mu3	S	matron		
23386	孚	fu2	P	brood over eggs		
23386	孚	fu2	S	have confidence		
23588	尤	you2	P	especially, particularly		
24093	帝	di4	P	supreme ruler, emperor		
24093	帝	di4	S	god		
24598	怖	bu4	P	terror, fear		
24598	怖	bu4	S	frighten		
24598	怖	bu4	A	terrified		
24699	恻	ce4	P	feel anguish, feel compassion		
24800	惠	hui4	P	favor, benefit, confer kindness		
25103	戏	xi4	P	theatrical play, show		
25305	拙	zhuo1	P	stupid, clumsy, crude		
25305	拙	zhuo1	S	convention		
25507	掣	che4	P	drag, pull		
25507	掣	che4	S	hinder by pulling back		
25709	摭	zhi2	P	pick up, gather		
25810	擒	qin2	P	catch, capture, seize, arrest		
26012	斜	xie2	P	slanting, sloping, inclined		
26214	晦	hui4	P	dark, unclear, obscure		
26214	晦	hui4	S	night		
26517	枕	zhen3	P	pillow		
27224	橘	ju2	P	orange, tangerine		
27426	欢	huan1	P	happy, pleased, glad		
27426	欢	huan1	S	joy		
27426	欢	huan1	A	enjoy		
27527	殇	shang1	P	die young		
27527	殇	shang1	S	national mourning		
27931	洛	luo4	P	river in Shanxi province		
27931	洛	luo4	S	city		
28335	溯	su4	P	go upstream, go against current		
28335	溯	su4	S	formerly		
28436	演	yan3	P	perform, put on		
28436	演	yan3	S	exercise		
28638	濞	bi4	P	the sound made by turbulent water		
29042	煲	bao1	P	to heat		
29042	煲	bao1	S	to boil a saucepan		
29648	珐	fa4	P	enamel, cloisonné		
29749	琵	pi2	P	guitar-like instrument		
29951	瓿	bu4	P	jar, pot		
30052	畤	zhi4	P	place for worshipping heaven		
30153	痉	jing4	P	convulsions, fits		
30355	皓	hao4	P	bright, luminous		
30355	皓	hao4	S	clear		
30355	皓	hao4	A	hoary		
30759	砧	zhen1	P	anvil		
30759	砧	zhen1	S	flat stone		
31062	祖	zu3	P	ancestor, forefather		
31062	祖	zu3	S	grandfather		
31163	离	li2	P	rare beast		
31163	离	li2	S	strange		
31163	离	li2	A	elegant		
