# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
19996	东	dong1	P	east, eastern, eastward		
20804	兄	xiong1	P	elder brother		
21006	刎	wen3	P	behead, cut throat		
21208	勘	kan1	P	investigate		
21208	勘	kan1	S	compare		
21208	勘	kan1	A	collate		
21410	厢	xiang1	P	side-room, wing		
21410	厢	xiang1	S	theatre box		
22016	嘀	di2	P	backbite		
22319	圯	yi2	P	bridge, bank		
22521	培	pei2	P	bank up with dirt		
22521	培	pei2	S	cultivate		
22925	妍	yan2	P	beautiful, handsome		
22925	妍	yan2	S	seductive		
23632	屐	ji1	P	wooden shoes, clogs		
23733	岵	hu4	P	hill		
23834	崚	leng2	P	hilly, steep, rugged		
24339	弓	gong1	P	bow		
24339	弓	gong1	S	curved, arched		
24541	忝	tian3	P	disgraced		
24541	忝	tian3	S	ashamed		
24541	忝	tian3	A	self-deprecating		
24642	恂	xun2	P	careful, sincere, honest		
24642	恂	xun2	S	trust		
25248	抠	kou1	P	raise, lift up		
25248	抠	kou1	S	tight-fisted		
25551	描	miao2	P	copy, trace, sketch		
25551	描	miao2	S	depict		
25652	搴	qian1	P	extract		
25652	搴	qian1	S	seize		
25652	搴	qian1	A	pluck up		
25753	撙	zun3	P	economize		
25753	撙	zun3	S	abide by, comply with		
26157	昭	zhao1	P	bright, luminous		
26157	昭	zhao1	S	illustrious		
26359	曷	he2	P	why? what? where?		
26460	杜	du4	P	stop, prevent		
26460	杜	du4	S	restrict		
26561	柁	tuo2	P	large tie-beams		
26864	棰	chui2	P	a mallet, bludgeon, pestle		
27167	樟	zhang1	P	camphor tree		
27268	檄	xi2	P	call arms		
27268	檄	xi2	S	urgency		
27571	殳	shu1	P	kill		
27571	殳	shu1	S	rad. 79		
27672	氘	dao1	P	deuterium		
27773	汽	qi4	P	steam, vapor, gas		
27874	波	bo1	P	waves, breakers		
27874	波	bo1	S	undulations		
27975	浇	jiao1	P	spray, water, sprinkle		
28177	渑	mian3	P	name of a river in Shandong		
28581	澥	xie4	P	a blocked stream		
28581	澥	xie4	S	gulf		
28783	灯	deng1	P	lantern, lamp		
28884	烔	tong2	P	heat		
29389	狍	pao2	P	species of deer found in north China		
29995	甫	fu3	P	begin		
29995	甫	fu3	S	man, father		
29995	甫	fu3	A	great		
29995	甫	fu3	A	a distance of ten li		
30096	疐	zhi4	P	fall, stumble, falter		
30096	疐	zhi4	S	hindered		
30399	皿	min3	P	shallow container		
30399	皿	min3	S	rad. no. 108		
30702	矮	ai3	P	short, dwarf		
30702	矮	ai3	S	low		
31207	秧	yang1	P	rice seedlings, young rice plants		
31611	筻	gang4	P	place name in Hunan province		
31914	粪	fen4	P	manure, dung, excrement, night soil		
32419	纣	zhou4	P	saddle part		
32520	缈	miao3	P	indistinct, dim		
32520	缈	miao3	S	minute		
32520	缈	miao3	A	distant		
32823	耷	da1	P	ears hanging down		
33328	舰	jian4	P	warship		
33631	荟	hui4	P	luxuriant, flourishing, abundant		
33833	萩	qiu1	P	scandent hop		
33833	萩	qiu1	S	tree		
33934	蒎	pai4	P	pinene		
35045	裥	jian3	P	folds		
35449	詹	zhan1	P	talk too much, verbose		
35752	讨	tao3	P	to discuss		
35752	讨	tao3	S	ask for, beg		
35752	讨	tao3	A	demand		
35752	讨	tao3	A	dun		
35752	讨	tao3	A	marry		
35853	谍	die2	P	an intelligence report		
35853	谍	die2	S	to spy		
35853	谍	die2	A	spying		
36156	贼	zei2	P	thief, traitor		
36156	贼	zei2	S	kill		
36762	辚	lin2	P	rumbling of vehicles		
36762	辚	lin2	S	threshold		
38378	闪	shan3	P	flash		
38378	闪	shan3	S	avoid, dodge, evade		
39287	饷	xiang3	P	rations and pay for soldiers		
39590	骦	shuang1	P	horse		
40095	鲟	xun2	P	sturgeon		
40499	鸳	yuan1	P	male mandarin duck (Aix galericulata)		
182909	𬩽	xun2	P	county in Shandong province		
