# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
19976	丈	zhang4	P	unit of length equal 3.3 meters		
19976	丈	zhang4	S	gentleman, man, husband		
20885	冕	mian3	P	crown		
20885	冕	mian3	S	ceremonial cap		
20986	出	chu1	P	go out, send out		
20986	出	chu1	S	stand		
20986	出	chu1	A	produce		
21087	剟	duo1	P	to prick		
21087	剟	duo1	S	to cut blocks, to engrave		
21491	右	you4	P	right		
21491	右	you4	S	west		
21491	右	you4	A	right-wing		
21794	唢	suo3	P	flute-like musical instrument		
21895	喇	la3	P	horn, bugle		
21895	喇	la3	S	lama		
21895	喇	la3	A	final particle		
21996	嗬	he1	P	interrogative particle		
22804	夔	kui2	P	one-legged monster		
22804	夔	kui2	S	walrus		
22905	她	ta1	P	she, her		
23006	姞	ji2	P	concubine		
23612	尼	ni2	P	Buddhist nun		
23612	尼	ni2	S	transliteration		
23814	崆	kong1	P	Kongtong mountain		
23915	嵫	zi1	P	a hill in Shantung		
24218	庚	geng1	P	7th heavenly stem		
24319	廿	nian4	P	twenty, twentieth		
24420	彤	tong2	P	red, vermilion		
24521	忉	dao1	P	grieved		
24521	忉	dao1	S	distressed in mind		
24925	慝	te4	P	do evil in secret		
24925	慝	te4	S	evil, vice		
25026	懂	dong3	P	understand, comprehend		
25329	拱	gong3	P	fold hands on breast		
25329	拱	gong3	S	bow, salute		
25632	搠	shuo4	P	to daub		
25632	搠	shuo4	S	to thrust		
25733	撅	jue1	P	protrude		
25733	撅	jue1	S	snap, break		
25733	撅	jue1	A	dig		
25935	敏	min3	P	fast, quick, clever, smart		
26137	昙	tan2	P	become cloudy, overcast		
26238	晾	liang4	P	air-dry		
26238	晾	liang4	S	sun-dry		
26541	枭	xiao1	P	an owl		
26541	枭	xiao1	S	ill-omen		
26642	栒	xun2	P	cross bar		
26743	桷	jue2	P	rafter		
26743	桷	jue2	S	Malus toringo		
27450	欺	qi1	P	cheat, double-cross, deceive		
27753	汩	gu3	P	run swiftly		
27955	洳	ru4	P	damp, boggy, marshy		
28056	涘	si4	P	river bank		
28056	涘	si4	S	water's edge		
28359	滇	dian1	P	Yunnan province		
28864	烀	hu1	P	simmer		
29066	熊	xiong2	P	a bear		
29066	熊	xiong2	S	brilliant		
29066	熊	xiong2	A	bright		
29369	犹	you2	P	like, similar to, just like, as		
29470	猞	she1	P	a wild cat		
29470	猞	she1	S	猞猁, a lynx		
29571	玃	jue2	P	a large ape found in western China		
29874	璲	sui4	P	pendant girdle ornament		
29975	甗	yan3	P	earthenware vessel in two parts		
31389	窝	wo1	P	nest		
31389	窝	wo1	S	cave, den		
31389	窝	wo1	A	hiding place		
31692	篌	hou2	P	ancient musical instrument		
31692	篌	hou2	S	harp		
32500	维	wei2	P	maintain, preserve, safeguard		
33005	胭	yan1	P	rouge, cosmetics		
33106	腒	ju1	P	game		
33308	舜	shun4	P	legendary ruler, last of the Five Emperors		
33510	苦	ku3	P	bitter		
33510	苦	ku3	S	hardship, suffering		
33712	莰	kan3	P	bornane, camphane		
33914	葺	qi4	P	thatch		
33914	葺	qi4	S	fix, repair		
33914	葺	qi4	A	pile up		
34015	蓟	ji4	P	genus Cirsium, thistles		
34520	蛘	yang2	P	a weevil found in rice		
34924	衬	chen4	P	underwear		
34924	衬	chen4	S	inner garments		
35126	褶	zhe3	P	pleat, crease, wrinkles		
35328	言	yan2	P	words, speech		
35328	言	yan2	S	speak, say		
35833	诹	zou1	P	consult, confer		
35833	诹	zou1	S	select, choose		
36136	质	zhi4	P	matter, material, substance		
36742	辆	liang4	P	numerary adjunct for vehicles		
36944	遐	xia2	P	afar, distant		
36944	遐	xia2	S	old, advanced in		
37045	邵	shao4	P	various place names		
37146	鄚	mao4	P	place in today's Hebei province		
37247	酿	niang4	P	brew, ferment		
37550	銮	luan2	P	bells hung on horse		
37550	銮	luan2	S	bells hung		
38055	钧	jun1	P	unit of measure equivalent to thirty catties		
38156	锌	xin1	P	zinc (element 30, Zn)		
38257	镱	yi4	P	ytterbium (element 70, Yb)		
38459	阻	zu3	P	impede, hinder, obstruct		
38459	阻	zu3	S	oppose		
38661	霅	zha4	P	thunder		
39065	颙	yong2	P	solemn, large, grand, majestic		
39570	骒	ke4	P	mother horse		
40075	鲋	fu4	P	carp, Carassius auratus		
40479	鸟	niao3	P	bird		
40681	黩	du2	P	to dishonor, defile, corrupt		
40681	黩	du2	S	soiled		
