# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
14019	㛃	jie2	P	clean		
14019	㛃	jie2	S	pure		
14019	㛃	jie2	A	clear, usually used for names		
15130	㬚	che4	P	light		
15130	㬚	che4	S	bright, clear		
20887	冗	rong3	P	excessive		
20887	冗	rong3	S	superfluous		
20988	凼	dang4	P	ditch		
20988	凼	dang4	S	pool		
21089	剡	shan4	P	sharp, sharp-pointed		
21089	剡	shan4	S	sharpen		
21493	叵	po3	P	cannot, be unable do, improbable		
21493	叵	po3	S	thereupon		
21695	咿	yi1	P	descriptive of creaking		
21695	咿	yi1	S	laugh		
21796	唤	huan4	P	call		
21897	喉	hou2	P	throat, gullet, larynx		
21897	喉	hou2	S	guttural		
22402	垂	chui2	P	let down		
22402	垂	chui2	S	suspend, hand		
22402	垂	chui2	A	down		
22604	塌	ta1	P	fall in ruins, collapse		
22806	外	wai4	P	out, outside, external		
22806	外	wai4	S	foreign		
23210	媪	ao3	P	old woman		
23210	媪	ao3	S	lower-class woman		
23715	岣	gou3	P	a hill in Hunan		
24119	帷	wei2	P	tent		
24119	帷	wei2	S	curtain, screen		
24220	府	fu3	P	prefecture		
24220	府	fu3	S	prefect		
24220	府	fu3	A	government		
24321	弁	bian4	P	conical cap worn during Zhou dynasty		
24422	彦	yan4	P	elegant		
24826	惺	xing1	P	intelligent, clever, astute		
25331	拳	quan2	P	fist		
25331	拳	quan2	S	various forms of boxing		
25937	救	jiu4	P	save, rescue, relieve		
25937	救	jiu4	S	help, aid		
26038	斶	chu4	P	used in personal names		
26543	枯	ku1	P	dried out, withered, decayed		
26745	桹	lang2	P	palm		
27048	榨	zha4	P	to press or extract juices		
27048	榨	zha4	S	a press to extract juices		
27048	榨	zha4	A	a vegetable		
27553	殡	bin4	P	encoffin		
27553	殡	bin4	S	embalm		
27553	殡	bin4	A	funeral		
27654	氆	pu3	P	thick, rough serge from Tibet		
27755	汫	jing3	P	a pit, trap		
27755	汫	jing3	S	the appearance of a small, meandering stream		
27856	泐	le4	P	to write		
27856	泐	le4	S	to indite		
27856	泐	le4	A	veins in minerals		
27957	洵	xun2	P	true, real, truly, really		
28361	滉	huang4	P	deep		
28866	烂	lan4	P	rotten, spoiled, decayed		
29270	牖	you3	P	window		
29270	牖	you3	S	lead enlightenment		
30179	痣	zhi4	P	spots, moles		
30179	痣	zhi4	S	birthmark		
30381	皭	jiao4	P	white		
30381	皭	jiao4	S	bright		
30381	皭	jiao4	A	clear		
30381	皭	jiao4	A	clean		
30684	矜	jin1	P	pity, feel sorry for, show sympathy		
30785	硁	keng1	P	the sound of stones knocking together		
31189	秕	bi3	P	empty grain or rice husk, chaff		
31391	窟	ku1	P	hole, cave		
31391	窟	ku1	S	cellar		
31391	窟	ku1	A	underground		
31492	笄	ji1	P	a hairpin		
31492	笄	ji1	S	fifteen-year-old girl		
32502	绶	shou4	P	silk ribbon attached as a seal		
32704	翀	chong1	P	fly upward		
32805	耥	tang1	P	farm tool		
33007	胯	kua4	P	pelvis		
33007	胯	kua4	S	groin		
33007	胯	kua4	A	thighs		
33108	腔	qiang1	P	chest cavity		
33108	腔	qiang1	S	hollow in body		
33310	舞	wu3	P	dance, posture, prance		
33310	舞	wu3	S	brandish		
33411	芃	peng2	P	luxuriant growth		
33714	莲	lian2	P	lotus, water lily		
33714	莲	lian2	S	paradise		
34623	蜿	wan1	P	creep, crawl		
34926	衮	gun3	P	ceremonial dress worn by the emperor		
36138	贪	tan1	P	be greedy, covet		
36138	贪	tan1	S	covetous		
36441	蹙	cu4	P	urgent, suddenly		
36441	蹙	cu4	S	grieve, lament		
36744	辈	bei4	P	generation, lifetime		
36744	辈	bei4	S	class		
36845	迭	die2	P	repeatedly, frequently		
36946	遒	qiu2	P	strong, unyielding, forceful		
37148	鄜	fu1	P	county in Shanxi province		
38057	钩	gou1	P	hook, barb		
38057	钩	gou1	S	sickle		
38057	钩	gou1	A	stroke with		
38158	锎	kai1	P	caesium/cesium (element 55, Cs)		
38259	镳	biao1	P	bit, bridle		
38259	镳	biao1	S	ride		
38461	阽	dian4	P	wall ready to fall		
38461	阽	dian4	S	danger		
38663	震	zhen4	P	shake, quake, tremor		
38663	震	zhen4	S	excite		
38663	震	zhen4	A	trigram ☳		
38663	震	zhen4	A	hexagram ䷲		
39067	颛	zhuan1	P	good, honest		
39067	颛	zhuan1	S	simple		
39067	颛	zhuan1	A	respectful		
39269	饥	ji1	P	hunger, starving		
39269	饥	ji1	S	hungry		
39269	饥	ji1	A	a famine		
39673	髹	xiu1	P	red lacquer		
39673	髹	xiu1	S	to lacquer		
40077	鲍	bao4	P	abalone		
40077	鲍	bao4	S	dried fish		
40481	鸡	ji1	P	chicken		
40784	齐	qi2	P	even, uniform, of equal length		
177639	𫗧	su4	P	a pot of cooked rice		
180265	𬀩	wei3	P	the bright shining of the sun		
