# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
28354	滂	pang1	S	voluminous		
28556	澌	si1	P	to exhaust		
28556	澌	si1	S	to drain dry		
28859	炻	shi2	P	a kind of china		
29566	獾	huan1	P	the badger		
29667	珣	xun2	P	name of a kind of jade		
30374	皦	jiao3	P	bright white		
30374	皦	jiao3	S	bright, clear		
30778	砺	li4	P	whetstone		
30778	砺	li4	S	sharpen		
30879	碟	die2	P	small dish, plate		
31283	稳	wen3	P	stable, firm, solid, steady		
31384	窘	jiong3	P	embarrassed		
31384	窘	jiong3	S	hard-pressed		
31485	竽	yu2	P	ancient woodwind instrument		
31586	筢	pa2	P	rake		
31687	篇	pian1	P	chapter, section, essay, article		
31889	粑	ba1	P	bread, cake		
31889	粑	ba1	S	tsamba (Tibetan barley bread)		
32495	绯	fei1	P	scarlet, dark red, crimson		
32495	绯	fei1	S	purple		
32596	罔	wang3	P	net		
32596	罔	wang3	S	deceive		
32596	罔	wang3	A	libel		
32596	罔	wang3	A	negative		
32697	羹	geng1	P	soup, broth		
32899	肃	su4	P	pay respects		
32899	肃	su4	S	reverently		
33000	胨	dong4	P	a kind of protein		
33505	苡	yi3	P	barley		
33606	荆	jing1	P	thorns		
33606	荆	jing1	S	brambles		
33606	荆	jing1	A	my wife		
33606	荆	jing1	A	cane		
33707	莫	mo4	P	do not, is not, can not		
33707	莫	mo4	S	negative		
33909	葵	kui2	P	sunflower		
33909	葵	kui2	S	measure		
34212	薤	xie4	P	Allium bakeri		
34212	薤	xie4	S	shallots, scallion		
34414	虮	ji3	P	louse eggs, nits		
36131	责	ze2	P	one's responsibility, duty		
36434	蹒	pan2	P	to jump over		
36434	蹒	pan2	S	to limp		
36737	辁	quan2	P	cart wheel with no spokes		
36838	迦	jia1	P	character for transliteration		
37040	邰	tai2	P	state in modern Shanxi		
37242	酺	pu2	P	drink with others		
37242	酺	pu2	S	drink heavily		
38151	锇	e2	P	osmium (element 76, Os)		
38252	镬	huo4	P	cauldron, large iron pot		
38454	阶	jie1	P	stairs, steps		
38454	阶	jie1	S	rank, degree		
38656	需	xu1	P	need, require, must		
38656	需	xu1	S	hexagram ䷄		
38757	靥	ye4	P	dimples		
39060	颔	han4	P	chin, jowl		
39060	颔	han4	S	give nod		
39565	骍	xing1	P	red, brown, bay		
39565	骍	xing1	S	neat, harmonious		
40070	鲆	ping2	P	sole		
40575	鹿	lu4	P	deer		
40777	齉	nang4	P	stoppage of the nose		
40777	齉	nang4	S	to speak with a nasal twang		
179753	𫸩	kou1	P	nock at end of bow		
179753	𫸩	kou1	S	stretch		
183086	𬬮	chang3	P	sharp		
183086	𬬮	chang3	S	a keen edge		
183086	𬬮	chang3	A	sharp point		
