# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
15636	㴔	ji2	P	harsh		
15636	㴔	ji2	S	not smooth, a slightly bitter taste		
19979	下	xia4	P	under, underneath, below		
19979	下	xia4	S	down		
19979	下	xia4	A	inferior		
19979	下	xia4	A	bring down		
20080	买	mai3	P	buy, purchase		
20080	买	mai3	S	bribe, persuade		
20181	仕	shi4	P	official		
20181	仕	shi4	S	serve government		
20686	僎	zhuan4	P	collect		
20787	儳	chan2	P	obstinate		
20787	儳	chan2	S	stupid		
20787	儳	chan2	A	uneven		
20787	儳	chan2	A	mix		
20989	函	han2	P	correspondence		
20989	函	han2	S	a case		
20989	函	han2	A	a box		
21191	勇	yong3	P	brave, courageous, fierce		
21696	哀	ai1	P	sad, mournful, pitiful		
21696	哀	ai1	S	pity		
21898	喊	han3	P	shout, call out, yell		
21898	喊	han3	S	howl		
21898	喊	han3	A	cry		
22100	噔	deng1	P	syllable		
22100	噔	deng1	S	for (a recipient of pity or sympathy)		
22403	垃	la1	P	garbage, refuse, waste		
22605	塍	cheng2	P	a raised path between fields, a dike		
23110	婆	po2	P	old woman		
23110	婆	po2	S	grandmother		
23413	孵	fu1	P	sit on eggs, hatch		
24120	常	chang2	P	common, normal, frequent, regular		
24322	异	yi4	P	different, unusual, strange		
24423	彧	yu4	P	refined, cultured, polished		
24524	忌	ji4	P	jealous, envious		
24524	忌	ji4	S	fear		
24726	悖	bei4	P	be contradictory to, go counter		
25130	截	jie2	P	cut off, stop, obstruct, intersect		
25332	拴	shuan1	P	bind with rope, fasten		
25534	掾	yuan4	P	a general designation of officials		
26342	曦	xi1	P	sunlight, sunshine, early dawn		
26544	枰	ping2	P	smooth board		
26544	枰	ping2	S	chessboard		
26544	枰	ping2	A	chess		
27655	氇	lu0	P	thick rough serge from Tibet		
28059	涛	tao1	P	large waves		
28463	漯	luo4	P	river in northern Shandong		
28766	灞	ba4	P	river in Shanxi province		
28867	烃	ting1	P	hydrocarbon		
29473	猡	luo2	P	pig		
29473	猡	luo2	S	Lolo aboriginal tribe		
29978	甚	shen4	P	great extent		
29978	甚	shen4	S	considerably		
30079	畿	ji1	P	imperial domain		
30079	畿	ji1	S	area near capital		
30180	痤	cuo2	P	a swelling of the lymph nodes		
30382	皮	pi2	P	skin, hide, fur, feather		
30382	皮	pi2	S	outer		
30887	碧	bi4	P	jade		
30887	碧	bi4	S	green, blue		
30988	礌	lei2	P	roll a stone downhill		
31291	稻	dao4	P	rice growing in field, rice plant		
31392	窠	ke1	P	nest		
31392	窠	ke1	S	hole, indention		
31392	窠	ke1	A	den		
32705	翁	weng1	P	old man		
32705	翁	weng1	S	father, father-in-law		
32806	耦	ou3	P	plow side by side		
32806	耦	ou3	S	team of two		
32907	肋	lei4	P	ribs		
32907	肋	lei4	S	chest		
33008	胰	yi2	P	pancreas		
33008	胰	yi2	S	soap		
33109	腕	wan4	P	wrist		
33210	膺	ying1	P	breast, chest		
33210	膺	ying1	S	undertake, bear		
33311	舟	zhou1	P	boat, ship		
33412	芄	wan2	P	a sedgy plant		
33816	萘	nai4	P	naphthalene		
34018	蓢	lang3	P	brake, fern		
34321	蘑	mo2	P	type of edible mushroom		
34523	蛛	zhu1	P	spider		
34826	蠊	lian2	P	cockroach		
35028	裔	yi4	P	progeny, descendants, posterity		
35836	诼	zhuo2	P	slander		
35836	诼	zhuo2	S	gossip		
35836	诼	zhuo2	A	rumors		
35937	象	xiang4	P	elephant		
35937	象	xiang4	S	ivory		
35937	象	xiang4	A	figure, image		
36139	贫	pin2	P	poor, impoverished, needy		
36341	践	jian4	P	trample, tread upon, walk on		
36442	蹚	tang1	P	tread through mud and water		
36745	辉	hui1	P	brightness, luster, brilliance		
36846	迮	ze2	P	to rise		
36846	迮	ze2	S	contracted		
36846	迮	ze2	A	cramped		
36947	道	dao4	P	path, road, street		
36947	道	dao4	S	method, way		
37048	邸	di3	P	official residence, residence of		
38058	钪	kang4	P	scandium (element 21, Sc)		
38159	锏	jian3	P	kind of rapier		
38260	镴	la4	P	solder		
38260	镴	la4	S	tin		
38664	霈	pei4	P	torrential rains, flow of water		
39068	颜	yan2	P	face, facial appearance		
39573	骕	su4	P	name of a famous horse		
40078	鲎	hou4	P	king crab		
40482	鸢	yuan1	P	kite		
40482	鸢	yuan1	S	Milvus species (various)		
40785	齑	ji1	P	break or smash into pieces, pulverize		
40785	齑	ji1	S	hash		
180266	𬀪	xian4	P	sunlight		
180872	𬊈	xun2	P	reheat food		
