# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20159	亿	yi4	P	hundred million		
20159	亿	yi4	S	many		
20260	伤	shang1	P	wound, injury		
20260	伤	shang1	S	fall ill from		
20361	侉	kua3	P	to speak with an accent		
20361	侉	kua3	S	big and clumsy		
20462	修	xiu1	P	study		
20462	修	xiu1	S	repair		
20462	修	xiu1	A	cultivate		
20563	偓	wo4	P	to fuss		
21068	剌	la4	P	slash, cut in two		
21068	剌	la4	S	contradict		
21169	励	li4	P	strive		
21169	励	li4	S	encourage		
21270	化	hua4	P	change, convert, reform		
21270	化	hua4	S	-ize		
21472	叠	die2	P	pile		
21472	叠	die2	S	be piled up		
21472	叠	die2	A	fold up		
21775	唏	xi1	P	weep or sob		
21775	唏	xi1	S	grieve		
21876	啴	chan3	P	pant		
21876	啴	chan3	S	many		
22179	嚣	xiao1	P	be noisy		
22179	嚣	xiao1	S	treat with contempt		
22381	坭	ni2	P	mud, mire		
22381	坭	ni2	S	to paste, to plaster		
22482	埒	lie4	P	enclosure, dike, embankment		
22987	始	shi3	P	begin, start		
22987	始	shi3	S	then, only then		
23391	孟	meng4	P	first in series		
23391	孟	meng4	S	great, eminent		
23492	寄	ji4	P	send, transmit, mail		
23492	寄	ji4	S	rely on		
23896	嵘	rong2	P	high, steep		
23896	嵘	rong2	S	lofty, towering		
24199	庇	bi4	P	cover, shield, shelter, protect		
24603	怛	da2	P	grieved, saddened		
24603	怛	da2	S	worried		
25209	批	pi1	P	comment, criticize		
25209	批	pi1	S	wholesale		
25411	捃	jun4	P	to pick up, collect		
25512	推	tui1	P	push, expel		
25512	推	tui1	S	push forward		
26017	斡	wo4	P	revolve, rotate, turn		
26118	昆	kun1	P	elder brother		
26118	昆	kun1	S	descendants		
26219	晫	zhuo2	P	bright		
26421	朵	duo3	P	cluster of flowers		
26421	朵	duo3	S	earlobe		
26522	枚	mei2	P	stalk of shrub, trunk of tree		
26623	柿	shi4	P	persimmon		
26724	桤	qi1	P	alder		
26825	棉	mian2	P	cotton		
26825	棉	mian2	S	cotton padded		
27431	欧	ou1	P	translit.: Europe		
27431	欧	ou1	S	ohm		
27835	治	zhi4	P	govern, regulate, administer		
28037	涅	nie4	P	blacken		
28037	涅	nie4	S	black mud, slime		
28340	溴	xiu4	P	bromine (element 35, Br)		
28542	潾	lin2	P	clear water		
28845	炭	tan4	P	charcoal		
28845	炭	tan4	S	coal		
28845	炭	tan4	A	carbon		
29249	牁	ke1	P	mooring stake		
29249	牁	ke1	S	painter, mooring		
29855	璟	jing3	P	luster of gem		
29956	甄	zhen1	P	to examine, discern		
29956	甄	zhen1	S	to grade		
30259	瘳	chou1	P	to be healed		
30259	瘳	chou1	S	to reform		
30562	睢	sui1	P	gaze at, stare at		
30562	睢	sui1	S	uninhibited		
30764	砬	la2	P	big stone		
30865	碑	bei1	P	stone tablet		
30865	碑	bei1	S	gravestone		
31067	祛	qu1	P	expel, disperse, exorcise		
31168	秀	xiu4	P	ear of grain		
31168	秀	xiu4	S	flowering, luxuriant		
31168	秀	xiu4	A	refined, elegant, graceful		
31370	窊	wa1	P	pit, vault		
31370	窊	wa1	S	store in pit		
31370	窊	wa1	A	手窊, the arm		
31471	端	duan1	P	end, extreme		
31471	端	duan1	S	head		
31471	端	duan1	A	beginning		
31976	糨	jiang4	P	starch, paste		
31976	糨	jiang4	S	to starch		
32481	绡	xiao1	P	raw silk fabric		
32784	耐	nai4	P	endure, bear		
32784	耐	nai4	S	resist		
32784	耐	nai4	A	patient		
32986	胚	pei1	P	embryo		
32986	胚	pei1	S	unfinished things		
33491	苓	ling2	P	fungus, tuber		
33491	苓	ling2	S	licorice		
33592	茸	rong2	P	soft, downy		
33592	茸	rong2	S	buds, sprouts		
33693	莝	cuo4	P	to chop straw fine for animals		
34299	藻	zao3	P	splendid, magnificent		
34299	藻	zao3	S	algae		
34905	衙	ya2	P	public office		
34905	衙	ya2	S	official residence		
35309	觭	ji1	P	one turning up and one turning down		
35814	详	xiang2	P	detailed, complete, thorough		
36319	跟	gen1	P	heel		
36319	跟	gen1	S	to follow, accompany		
36319	跟	gen1	A	with		
36420	蹄	ti2	P	hoof		
36420	蹄	ti2	S	horse		
36723	轳	lu2	P	pulley, windlass, capstan		
37026	邢	xing2	P	state in today's Hebei		
37228	酬	chou2	P	toast		
37228	酬	chou2	S	reward, recompense		
37329	金	jin1	P	gold		
37329	金	jin1	S	metals in general		
37329	金	jin1	A	money		
37834	鏊	ao4	P	a flat, iron cooking-plate for cakes		
38036	钔	men2	P	mendelevium (Md)		
38137	铹	lao2	P	lawrencium (element 103, Lr)		
38238	镞	zu2	P	arrowhead, barb		
38238	镞	zu2	S	swift, quick		
38541	隍	huang2	P	dry ditch, dry moat		
39046	领	ling3	P	neck		
39046	领	ling3	S	collar		
39046	领	ling3	A	lead, guide		
39551	驿	yi4	P	relay station		
39753	魉	liang3	P	a kind of monster		
40157	鳝	shan4	P	eel		
40763	鼻	bi2	P	nose		
40763	鼻	bi2	S	first		
40864	龠	yue4	P	flute		
40864	龠	yue4	S	pipe, ancient measure		
