# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20045	乍	zha4	P	first time, for the first time		
20247	众	zhong4	P	multitude, crowd		
20247	众	zhong4	S	masses, public		
20348	佼	jiao3	P	beautiful, handsome, good-looking		
20449	信	xin4	P	trust, believe		
20449	信	xin4	S	letter		
20853	兵	bing1	P	soldier, troops		
21055	刿	gui4	P	to cut, injure, stab, stick on		
21358	卮	zhi1	P	measuring cup		
21358	卮	zhi1	S	wine container		
21560	吸	xi1	P	inhale, suck in		
21560	吸	xi1	S	absorb		
21560	吸	xi1	A	attract		
21661	咝	si1	P	hiss		
21661	咝	si1	S	call to come		
21661	咝	si1	A	syllable		
21863	啧	ze2	P	interjection of approval or admiration		
22065	嘱	zhu3	P	order, tell, instruct, leave word		
22368	坠	zhui4	P	fall down, drop, sink, go to ruin		
22570	堪	kan1	P	adequately capable of, worthy of		
22974	妾	qie4	P	concubine		
23075	娣	di4	P	younger sister, sister-in-law		
23277	嫭	hu4	P	beautiful woman		
23580	尜	ga2	P	a child toy		
23681	岁	sui4	P	year		
23681	岁	sui4	S	age		
23681	岁	sui4	A	harvest		
23782	峦	luan2	P	mountain range		
23782	峦	luan2	S	pointed mountain		
23883	嵋	mei2	P	Omei mountain in Sichuan		
24085	帕	pa4	P	turban, kerchief, veil		
24085	帕	pa4	S	wrap		
24186	幺	yao1	P	one		
24186	幺	yao1	S	tiny, small		
24590	怎	zen3	P	what? why? how?		
24691	恳	ken3	P	sincere, earnest, cordial		
24792	惘	wang3	P	disconcerted, dejected, discouraged		
25196	扬	yang2	P	scatter, spread		
25196	扬	yang2	S	praise		
25600	搀	chan1	P	give helping hand		
25903	支	zhi1	P	disperse, pay		
25903	支	zhi1	S	support		
25903	支	zhi1	A	branch		
26206	晞	xi1	P	dry, expose sun		
26206	晞	xi1	S	dawn		
26408	木	mu4	P	tree		
26408	木	mu4	S	wood, lumber		
26408	木	mu4	A	wooden		
26812	梼	tao2	P	block of wood		
26812	梼	tao2	S	blockhead		
26812	梼	tao2	A	stupid		
27014	榆	yu2	P	elm tree		
27216	橐	tuo2	P	a sack, a bag opening at both ends		
27721	汉	han4	P	Chinese people		
27721	汉	han4	S	Chinese language		
27822	沮	ju3	P	stop, prevent		
27822	沮	ju3	S	defeated, dejected		
28024	浸	jin4	P	soak, immerse, dip, percolate		
28125	淝	fei2	P	name of an affluent of the Poyang Lake		
28327	溧	li4	P	river in Anhui and Jiangsu provinces		
29135	燏	yu4	P	blaze		
29640	珈	jia1	P	an ornament attached to a woman's hairpin		
29741	琭	lu4	P	jade like stone		
29943	瓷	ci2	P	crockery, porcelain, chinaware		
30246	瘦	shou4	P	thin, emaciated, lean		
30246	瘦	shou4	S	meager		
30347	皋	gao1	P	the high land along a river		
30751	砟	zha3	P	stone tablet		
30751	砟	zha3	S	monument		
31054	祎	yi1	P	excellent		
31155	禳	rang2	P	pray or sacrifice, exorcise		
31559	筇	qiong2	P	a kind of bamboo used to make staffs		
31660	箬	ruo4	P	the cuticle of the bamboo a broad-leaved bamboo		
32468	绔	ku4	P	trousers		
32670	羞	xiu1	P	disgrace, shame		
32670	羞	xiu1	S	ashamed		
32670	羞	xiu1	A	shy		
32771	考	kao3	P	examine, test		
32771	考	kao3	S	investigate		
32973	胍	gua1	P	guanidine		
33074	脲	niao4	P	urea		
33276	臼	jiu4	P	mortar		
33276	臼	jiu4	S	bone joint socket		
33276	臼	jiu4	A	Kangzi radical 134		
33579	茫	mang2	P	vast, boundless, widespread		
33983	蒿	hao1	P	mugwort, artemisia		
33983	蒿	hao1	S	give off		
34387	虓	xiao1	P	roar		
34690	螂	lang2	P	mantis, dung beetle		
34993	袱	fu2	P	a piece of cloth used wrap bundles		
35195	襻	pan4	P	a loop		
35195	襻	pan4	S	a belt or band		
35801	诙	hui1	P	tease, joke with		
35801	诙	hui1	S	ridicule, mock		
36205	赭	zhe3	P	reddish brown		
36205	赭	zhe3	S	hematite		
36205	赭	zhe3	A	ochre		
36508	躜	zuan1	P	to jump		
37013	邕	yong1	P	former or literary name for Nanning (in Guangxi)		
37518	銎	qiong2	P	eyehole to hang an axe by		
38023	钇	yi3	P	yttrium (element 39, Y)		
38124	铬	ge4	P	chromium (element 24, Cr)		
38225	镑	bang4	P	pound sterling		
38831	鞯	jian1	P	saddle blanket		
39033	项	xiang4	P	neck, nape of neck		
39033	项	xiang4	S	sum		
39033	项	xiang4	A	funds		
39134	飞	fei1	P	fly		
39134	飞	fei1	S	go quickly		
39134	飞	fei1	A	dart		
39134	飞	fei1	A	high		
39336	馨	xin1	P	fragrant, aromatic		
39336	馨	xin1	S	distant fragrance		
39538	驲	ri4	P	post horse, relay horse		
39740	鬼	gui3	P	ghost		
39740	鬼	gui3	S	spirit of dead		
39740	鬼	gui3	A	devil		
39740	鬼	gui3	A	23rd lunar mansion, determinative star θ Cancri		
40144	鳐	yao2	P	the nautilus		
40144	鳐	yao2	S	the ray		
40548	鹤	he4	P	crane		
40548	鹤	he4	S	Grus species (various)		
40649	黉	hong2	P	school		
156193	𦈡	xu1	P	fine silk gauze		
156193	𦈡	xu1	S	torn piece of silk		
177706	𫘪	yuan2	P	bay		
183160	𬭸	lin2	P	phosphonium		
