# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
14355	㠓	meng2	P	name of a mountain		
20011	丫	ya1	P	forked		
20011	丫	ya1	S	bifurcation		
20213	仵	wu3	P	similar		
20314	佚	yi4	P	indulge in pleasures		
20314	佚	yi4	S	flee		
20718	僮	tong2	P	page, boy servant		
21021	初	chu1	P	beginning, initial, primary		
21122	劂	jue2	P	chisel for engraving		
21122	劂	jue2	S	engrave		
21526	吖	a1	P	used in translation		
21526	吖	a1	S	final particle		
21627	呻	shen1	P	groan, moan		
21627	呻	shen1	S	recite with intonation		
22031	嘏	gu3	P	felicity, prosperity		
22031	嘏	gu3	S	large and strong		
22334	圾	ji1	P	garbage, rubbish		
22334	圾	ji1	S	shaking		
22334	圾	ji1	A	danger		
22435	垣	yuan2	P	low wall		
22839	夷	yi2	P	ancient barbarian tribes		
23041	威	wei1	P	pomp, power		
23041	威	wei1	S	powerful		
23041	威	wei1	A	dominate		
23445	宕	dang4	P	stone quarry		
23445	宕	dang4	S	cave dwelling		
23546	寺	si4	P	court, office		
23546	寺	si4	S	temple, monastery		
23748	峄	yi4	P	a range of peaks in Shandong and Jiangsu		
23849	崩	beng1	P	rupture, split apart, collapse		
24051	巳	si4	P	sixth earthly branch		
24354	弢	tao1	P	bow case		
24354	弢	tao1	S	scabbard		
24354	弢	tao1	A	sheathe		
24455	徇	xun4	P	comply with, follow		
24455	徇	xun4	S	display		
25162	扊	yan3	P	upright bar for fastening door		
25970	敲	qiao1	P	strike, beat, pound, hammer		
25970	敲	qiao1	S	rap		
26071	旗	qi2	P	banner, flag, streamer		
26172	昼	zhou4	P	daytime, daylight		
26576	某	mou3	P	certain thing or person		
27586	毂	gu3	P	hub of wheel		
27687	氧	yang3	P	oxygen (element 8, O)		
27889	泱	yang1	P	great, expansive		
27889	泱	yang1	S	agitated		
28192	渠	qu2	P	ditch, canal, channel, gutter		
28293	溅	jian4	P	sprinkle, spray		
28293	溅	jian4	S	spill, splash		
28394	滪	yu4	P	place in Sichuan		
28495	潏	yu4	P	reclaimed land		
28495	潏	yu4	S	dike, embankment		
28596	澴	huan2	P	river in Hubei province		
28798	灾	zai1	P	calamity, disaster, catastrophe		
29606	玦	jue2	P	broken piece of jade		
29808	瑰	gui1	P	extraordinary, fabulous		
29808	瑰	gui1	S	rose		
30010	町	ding1	P	raised path between fields		
30414	盎	ang4	P	cup		
30414	盎	ang4	S	pot		
30414	盎	ang4	A	bowl		
30414	盎	ang4	A	abundant		
31525	笥	si4	P	a hamper, wicker basket		
31727	篯	jian1	P	surname		
31929	粹	cui4	P	pure		
31929	粹	cui4	S	unadulterated		
31929	粹	cui4	A	select		
32434	纲	gang1	P	heavy rope, hawser		
32434	纲	gang1	S	main points		
32535	缗	min2	P	fishing-line		
32535	缗	min2	S	cord		
32535	缗	min2	A	string of coi		
32737	翡	fei3	P	kingfisher		
32737	翡	fei3	S	emerald, jade		
32838	聆	ling2	P	listen, hear		
32939	肫	zhun1	P	the gizzard of a fowl		
32939	肫	zhun1	S	honest, sincere		
33040	脐	qi2	P	abdominal area of crab		
33040	脐	qi2	S	navel		
33444	芤	kou1	P	hollow		
33444	芤	kou1	S	scallion stalk		
33545	茉	mo4	P	white jasmine		
33646	荮	zhou4	P	to wrap with grass, bundle		
33848	萸	yu2	P	dogwood		
34656	蝠	fu2	P	bat		
35060	裴	pei2	P	look of a flowing gown		
35767	讷	ne4	P	slow of speech		
35767	讷	ne4	S	mumble		
35767	讷	ne4	A	stammer		
35868	谜	mi2	P	riddle, conundrum		
35868	谜	mi2	S	puzzle		
36171	赋	fu4	P	tax		
36171	赋	fu4	S	give		
36171	赋	fu4	A	endow		
36171	赋	fu4	A	army		
36171	赋	fu4	A	diffuse		
36777	辩	bian4	P	dispute, argue, debate, discuss		
37282	醢	hai3	P	minced pickled meat		
37282	醢	hai3	S	mince		
38191	锯	ju4	P	a saw		
38191	锯	ju4	S	to saw		
38191	锯	ju4	A	amputate		
38393	闹	nao4	P	quarrel		
38393	闹	nao4	S	dispute hotly		
38494	陞	sheng1	P	promote, rise, ascend		
38696	霨	wei4	P	clouding		
38797	鞍	an1	P	saddle		
38797	鞍	an1	S	any saddle-shaped object		
39302	馆	guan3	P	public building		
40110	鲮	ling2	P	carp		
40514	鹂	li2	P	Chinese oriole		
40514	鹂	li2	S	Oriolus oriolus		
179591	𫶇	die2	P	towering		
179591	𫶇	die2	S	a tall mountain		
