# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20016	丰	feng1	P	abundant, lush, bountiful, plenty		
20117	井	jing3	P	well, mine shaft, pit		
20117	井	jing3	S	22nd lunar mansion, determinative star μ Geminorum (Tejat)		
20117	井	jing3	A	hexagram ䷯		
20319	佟	tong2	P	a name		
20420	俄	e2	P	sudden(ly), soon		
20420	俄	e2	S	Russian		
20521	倩	qian4	P	beautiful, lovely		
20521	倩	qian4	S	son-in-law		
20723	僳	su4	P	minority name		
20925	冽	lie4	P	cold and raw		
20925	冽	lie4	S	pure, clear		
21329	卑	bei1	P	humble, low, inferior		
21329	卑	bei1	S	despise		
21531	君	jun1	P	sovereign, monarch, ruler, chief, prince		
21733	哥	ge1	P	elder brother		
22238	回	hui2	P	return, turn around		
22238	回	hui2	S	a time		
22541	堍	tu4	P	the flat ground at either end of a bridge		
22844	夼	kuang3	P	low or swampy land, most often used in place names		
23046	娆	rao2	P	graceful, charming, fascinating		
23450	定	ding4	P	decide, settle, fix		
23551	寿	shou4	P	old age, long life		
23551	寿	shou4	S	lifespan		
23854	崮	gu4	P	a mesa, hill with flat top and steep sides		
23955	嶓	bo1	P	Boshan, mountain in Shaanxi		
24359	弧	hu2	P	wooden bow		
24359	弧	hu2	S	arc, crescent		
24561	忱	chen2	P	truth, sincerity		
24561	忱	chen2	S	sincere		
24763	悻	xing4	P	anger, vexation		
24763	悻	xing4	S	angry, indignant		
24864	愠	yun4	P	angry		
25672	摈	bin4	P	exclude, expel, reject		
25672	摈	bin4	S	usher		
25773	播	bo1	P	sow, spread		
25773	播	bo1	S	broadcast		
25773	播	bo1	A	cast away, reject		
25975	敷	fu1	P	spread, diffuse		
25975	敷	fu1	S	apply, paint		
26177	晁	chao2	P	morning, dawn		
26379	朋	peng2	P	friend, pal, acquaintance		
26480	杰	jie2	P	hero		
26480	杰	jie2	S	heroic, outstanding		
26985	楩	pian2	P	tree		
27086	槎	cha2	P	raft		
27086	槎	cha2	S	time, occasion		
27086	槎	cha2	A	to hew		
27490	止	zhi3	P	stop, halt, desist		
27490	止	zhi3	S	detain		
27995	浛	han2	P	place in Yingde, Guangdong province		
28096	淀	dian4	P	shallow water, swamp		
28096	淀	dian4	S	swampy		
28197	渥	wo4	P	moisten, soak		
28197	渥	wo4	S	great, deep		
28197	渥	wo4	A	dye		
28197	渥	wo4	A	to enrich		
28904	烨	ye4	P	bright, glorious, splendid, flame		
29409	狡	jiao3	P	cunning, deceitful, treacherous		
29611	玫	mei2	P	rose		
29712	琐	suo3	P	trifling, petty		
29712	琐	suo3	S	troublesome		
30116	疤	ba1	P	scar, cicatrix		
30116	疤	ba1	S	birthmark		
30520	眸	mou2	P	pupil of eye		
