# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 84 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
31192	秘	mi4	QUEUED		mì bì
24324	弄	nong4	QUEUED		nòng lòng
30081	疁	liu2	UNSEEDED	EMPTY	<no kDefinition>
22506	埪	kong1	UNSEEDED	EMPTY	<no kDefinition>
33515	苫	shan1	QUEUED		shān shàn
25334	拶	za1	QUEUED		zā zǎn
34424	虸	zi3	UNSEEDED	EMPTY	<no kDefinition>
20284	似	si4	QUEUED		sì shì
