# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
26634	栊	long2	S	set of bars		
26735	桯	ting1	P	table		
26937	椹	shen4	P	a chopping board		
27442	欲	yu4	P	desire, want, long for		
27442	欲	yu4	S	intend		
27745	污	wu1	P	filthy, dirty, impure, polluted		
27947	洫	xu4	P	to ditch		
27947	洫	xu4	S	a moat		
28452	漤	lan3	P	marinate in salt		
28553	澉	gan3	P	to wash name of a place		
28654	濮	pu2	P	county in Henan province		
29159	燧	sui4	P	flintstone		
29159	燧	sui4	S	beacon, signal fire		
29159	燧	sui4	A	torch		
29260	牌	pai2	P	signboard, placard		
29462	猖	chang1	P	mad, wild, reckless, unruly		
29664	珠	zhu1	P	precious stone, gem, jewel, pearl		
29866	璪	zao3	P	pearl pendants on coronet		
29967	甏	beng4	P	a squat jar for holding wine, sauces etc.		
30068	畴	chou2	P	farmland, arable land		
30068	畴	chou2	S	category		
30270	瘾	yin3	P	rash		
30270	瘾	yin3	S	addiction, craving, habit		
30472	眈	dan1	P	gloat, stare at		
30472	眈	dan1	S	to delay, to loiter, to hinder		
30775	砷	shen1	P	arsenic (element 33, As)		
30876	碜	chen3	P	gritty		
30977	礁	jiao1	P	reef		
30977	礁	jiao1	S	jetty		
30977	礁	jiao1	A	submerged rocks		
31179	秋	qiu1	P	autumn, fall		
31179	秋	qiu1	S	year		
31381	窕	tiao3	P	slender		
31381	窕	tiao3	S	quiet and modest, charming		
31482	竺	zhu2	P	India		
31482	竺	zhu2	S	bamboo		
32290	縢	teng2	P	bind, tie up, restrain		
32290	縢	teng2	S	cord		
32593	网	wang3	P	net		
32593	网	wang3	S	network		
32997	胥	xu1	P	all, together, mutually		
33098	腊	la4	P	year-end sacrifice		
33098	腊	la4	S	dried meat		
33300	舔	tian3	P	lick with tongue		
33300	舔	tian3	S	taste		
33502	苞	bao1	P	a variety of rush		
33502	苞	bao1	S	firm, enduring		
33502	苞	bao1	A	to burst forth		
33603	荃	quan2	P	aromatic herb		
33603	荃	quan2	S	fine cloth		
33805	萍	ping2	P	duckweed		
33805	萍	ping2	S	wandering, traveling		
34108	蔼	ai3	P	lush		
34108	蔼	ai3	S	affable, friendly		
34411	虫	chong2	P	insects, worms		
34512	蛐	qu1	P	cricket		
34512	蛐	qu1	S	worm		
35017	裉	ken4	P	seam in a garment		
35825	诱	you4	P	persuade, entice, induce		
35825	诱	you4	S	guide		
36229	超	chao1	P	jump over, leap over		
36229	超	chao1	S	surpass		
36330	跪	gui4	P	kneel		
36734	轾	zhi4	P	low rear portion of cart		
37239	酷	ku4	P	strong, stimulating		
37239	酷	ku4	S	very		
37340	釜	fu3	P	cauldron, pot, kettle		
38047	钟	zhong1	P	clock		
38047	钟	zhong1	S	bell		
38148	锄	chu2	P	hoe		
38148	锄	chu2	S	eradicate		
38249	镩	cuan1	P	pick, poker		
38451	阳	yang2	P	'male' principle		
38451	阳	yang2	S	light		
38451	阳	yang2	A	sun		
38552	隘	ai4	P	narrow, confined		
38552	隘	ai4	S	a strategic pass		
38754	面	mian4	P	face		
38754	面	mian4	S	surface		
38754	面	mian4	A	plane		
38754	面	mian4	A	side, dimension		
39057	频	pin2	P	frequently, again and again		
39562	骊	li2	P	a pure black horse		
39562	骊	li2	S	a pair of horses		
39663	髯	ran2	P	beard		
39663	髯	ran2	S	mustache		
39764	魔	mo2	P	demon, evil spirits		
39764	魔	mo2	S	magic power		
40067	鲃	ba1	P	a kind of fish		
40067	鲃	ba1	S	a bonito, (same as 鮁) shark		
40673	黡	yan3	P	mole, scar, blemish		
