# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
14073	㛹	pian2	P	pretty		
14073	㛹	pian2	S	exquisite		
14073	㛹	pian2	A	fine		
14275	㟃	si1	P	to have charge of		
14275	㟃	si1	S	to preside over, a (governmental) department		
18618	䢺	chu1	P	name of a place in today's Sichuan Province		
20133	亥	hai4	P	twelfth earthly branch		
20234	伊	yi1	P	third person pronoun		
20234	伊	yi1	S	he, she, this, that		
20335	佯	yang2	P	pretend, feign		
20335	佯	yang2	S	false, deceitful		
20840	全	quan2	P	maintain, keep whole or intact		
21446	叆	ai4	P	cloudy sky		
21446	叆	ai4	S	dark, obscure		
21547	含	han2	P	hold in mouth		
21547	含	han2	S	cherish		
21547	含	han2	A	contain		
21648	咐	fu4	P	instruct, order		
22052	嘤	ying1	P	seek friends		
22052	嘤	ying1	S	also used in onomatopoetic expressions		
22456	垸	yuan4	P	a dyke, embankment		
23264	嫠	li2	P	a widow		
23365	孅	xian1	P	slender, thin		
23365	孅	xian1	S	sharp-pointed		
23466	宪	xian4	P	constitution, statute, law		
23567	小	xiao3	P	small, tiny, insignificant		
23870	崾	yao4	P	place name in Shanxi province		
24072	师	shi1	P	teacher, master, specialist		
24274	廒	ao2	P	a granary		
24476	徜	chang2	P	walking and fro		
24476	徜	chang2	S	lingering		
24577	态	tai4	P	manner, bearing, attitude		
24779	惋	wan3	P	regret, be sorry		
24779	惋	wan3	S	alarmed		
25284	拄	zhu3	P	lean on		
25284	拄	zhu3	S	post		
25284	拄	zhu3	A	prod		
25284	拄	zhu3	A	ridicule		
25486	掎	ji3	P	drag aside, pull		
25486	掎	ji3	S	drag one foot		
25587	揳	xie1	P	wipe		
25587	揳	xie1	S	estimate		
25688	摘	zhai1	P	pluck, pick		
25688	摘	zhai1	S	select		
25688	摘	zhai1	A	specify		
25991	文	wen2	P	literature, culture, writing		
26092	旬	xun2	P	ten-day period		
26092	旬	xun2	S	period of time		
26395	望	wang4	P	to look at, look forward		
26395	望	wang4	S	to hope, expect		
26698	桊	juan4	P	a small iron ring or wooden stick worn on the nose of a bull		
26799	梯	ti1	P	ladder, steps, stairs		
26799	梯	ti1	S	lean		
27001	楹	ying2	P	column, pillar		
27001	楹	ying2	S	numerary adjunct		
27607	毗	pi2	P	help, assist		
27607	毗	pi2	S	connect, adjoin		
28314	溚	da2	P	to get wet by rain		
28314	溚	da2	S	to drip		
28617	濉	sui1	P	a river in Anui		
29425	狱	yu4	P	prison, jail		
29425	狱	yu4	S	case		
29425	狱	yu4	A	lawsuit		
29627	玻	bo1	P	glass		
30031	畏	wei4	P	fear, dread, awe, reverence		
30132	疴	ke1	P	illness, sickness, disease		
30132	疴	ke1	S	pain		
30233	瘙	sao4	P	itch		
30334	百	bai3	P	one hundred		
30334	百	bai3	S	numerous, many		
30637	瞭	liao4	P	bright, clear		
30637	瞭	liao4	S	clear-sighted		
30738	砒	pi1	P	white arsenic, arsenic trioxide		
31041	祁	qi2	P	pray		
31041	祁	qi2	S	numerous, ample, abundant		
31243	程	cheng2	P	journey, trip		
31243	程	cheng2	S	schedule, agenda		
31344	穰	rang2	P	stalks of grain		
31344	穰	rang2	S	lush, abundant		
31546	笺	jian1	P	note, memo		
31546	笺	jian1	S	stationery		
31546	笺	jian1	A	comments		
32455	织	zhi1	P	weave, knit		
32455	织	zhi1	S	organize, unite		
32556	缬	xie2	P	patterned silk		
32556	缬	xie2	S	tie knot		
32657	羑	you3	P	a guide to goodness		
32960	胀	zhang4	P	swell, inflate, expand		
33162	膊	bo2	P	shoulders, upper arms		
33465	芹	qin2	P	celery		
33970	蒲	pu2	P	type of rush		
33970	蒲	pu2	S	vine		
34071	蔗	zhe4	P	sugar cane		
34980	袤	mao4	P	longitude, lengthwise		
34980	袤	mao4	S	length		
35788	诌	zhou1	P	play with words, quip		
35788	诌	zhou1	S	talk nonsense		
35889	谱	pu3	P	list, table		
35889	谱	pu3	S	musical score		
36192	赠	zeng4	P	give present		
36192	赠	zeng4	S	bestow, confer		
36394	踪	zong1	P	footprints, traces, tracks		
36495	躏	lin4	P	trample down, oppress, overrun		
36798	达	da2	P	arrive at, reach		
36798	达	da2	S	intelligent		
36798	达	da2	A	smooth, slippery		
37000	邈	miao3	P	far, distant, remote		
37000	邈	miao3	S	slight		
37101	郭	guo1	P	outer part (of a city)		
37202	酒	jiu3	P	wine, spirits, liquor, alcoholic beverage		
38111	铟	yin1	P	indium (element 49, In)		
38212	镄	fei4	P	fermium (element 100, Fm)		
38414	阎	yan2	P	village gate		
39121	飑	biao1	P	storm		
39727	鬯	chang4	P	sacrificial wine		
39727	鬯	chang4	S	unhindered		
40131	鳃	sai1	P	fish gills		
40535	鹗	e4	P	osprey, fishhawk		
40838	龆	tiao2	P	lose baby teeth and get adult teeth		
177693	𫘝	jue2	P	gallop		
181834	𬙊	mo4	P	cord		
