# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20054	乖	guai1	P	rebel		
20054	乖	guai1	S	crafty, shrewd		
20458	俪	li4	P	spouse, couple, pair		
20559	偏	pian1	P	inclined one side		
20559	偏	pian1	S	slanting		
21165	劭	shao4	P	encourage		
21165	劭	shao4	S	to excel		
21165	劭	shao4	A	excellent		
21670	咦	yi2	P	exclamation of surprise		
22276	圄	yu3	P	prison, jail		
22377	坩	gan1	P	earthenware, earthenware vessel		
22478	城	cheng2	P	castle		
22478	城	cheng2	S	city, town		
22478	城	cheng2	A	municipality		
22680	墘	qian2	P	halfway		
22882	奢	she1	P	extravagant, wasteful		
22882	奢	she1	S	exaggerate		
23387	孛	bei4	P	comet		
23589	尥	liao4	P	a backward kick, as by a mule or horse		
23690	岊	jie2	P	foothill		
24296	廨	xie4	P	government office, public office		
24700	恼	nao3	P	angered, filled with hate		
24902	慆	tao1	P	excessive, dissolute		
24902	慆	tao1	S	delighted		
25104	成	cheng2	P	completed, finished, fixed		
25912	攸	you1	P	distant, far		
25912	攸	you1	S	adverbial prefix		
26013	斝	jia3	P	small jade wine cup		
26114	昂	ang2	P	rise, raise		
26114	昂	ang2	S	proud, bold		
26114	昂	ang2	A	upright		
26316	曌	zhao4	P	Wǔ Zétiān (a self-coined name)		
26417	朱	zhu1	P	cinnabar, vermilion		
26720	桠	ya1	P	the forking branch of a tree		
26922	椪	peng4	P	Machilus nanmu, variety of evergreen		
27225	橙	cheng2	P	orange		
27427	欣	xin1	P	happy, joyous, delighted		
28134	淦	gan4	P	river in Jiangxi province		
28134	淦	gan4	S	water leaking into a boat		
28437	漕	cao2	P	transport by water		
28437	漕	cao2	S	canal transportation		
28538	潺	chan2	P	sound of flowing water		
29043	煳	hu2	P	be burned, to char (in cooking)		
29245	爽	shuang3	P	happy, cheerful		
29245	爽	shuang3	S	refreshing		
29447	猇	xiao1	P	the scream or roar of a tiger		
29447	猇	xiao1	S	to intimidate		
29447	猇	xiao1	A	to scare		
29548	獬	xie4	P	a fabulous monster		
29649	珑	long2	P	a gem cut like dragon		
29750	琶	pa2	P	guitar-like instrument		
30053	略	lüe4	P	approximately, roughly		
30053	略	lüe4	S	outline		
30154	痊	quan2	P	be healed, be cured		
30154	痊	quan2	S	recover		
30457	盹	dun3	P	to doze		
30457	盹	dun3	S	to nap		
30457	盹	dun3	A	to nod		
30861	碍	ai4	P	obstruct, hinder, block, deter		
30962	磲	qu2	P	white button of 6th rank		
31063	祗	zhi1	P	respect, look up to, revere		
31568	筐	kuang1	P	bamboo basket or chest		
32174	綮	qing4	P	embroidered banner		
32477	绝	jue2	P	to cut, sever, break off, terminate		
32578	罂	ying1	P	long necked jar or bottle		
32679	羧	suo1	P	carboxyl group		
32780	而	er2	P	and		
32780	而	er2	S	and then		
32780	而	er2	A	and yet		
32780	而	er2	A	but		
32881	聱	ao2	P	bent and twisted		
32881	聱	ao2	S	too complicated		
33285	舅	jiu4	P	mother's brother, uncle		
33487	苏	su1	P	revive, resurrect		
33487	苏	su1	S	a species of thyme		
33487	苏	su1	A	transliteration of 'Soviet'		
33588	茴	hui2	P	fennel, aniseed		
33689	莙	jun1	P	species of water plant		
33891	董	dong3	P	direct, supervise		
34699	螋	sou1	P	earwig		
35103	褟	ta1	P	inner shirt or singlet		
35810	询	xun2	P	inquire into, ask about		
35810	询	xun2	S	consult		
35911	豇	jiang1	P	a small kidney bean		
36214	赶	gan3	P	pursue, follow		
36214	赶	gan3	S	expel, drive away		
36315	跛	bo3	P	lame		
36416	蹀	die2	P	to skip, to dance		
36416	蹀	die2	S	to put the foot down		
36719	软	ruan3	P	soft, flexible, pliable		
36719	软	ruan3	S	weak		
36820	返	fan3	P	return, revert to, restore		
38133	铵	an3	P	ammonium		
38234	镚	beng4	P	small coin		
39042	颂	song4	P	laud, acclaim		
39042	颂	song4	S	hymn		
39042	颂	song4	A	ode		
39143	飧	sun1	P	evening meal, supper		
39143	飧	sun1	S	cooked food		
39547	驻	zhu4	P	to be stationed at, reside at		
39547	驻	zhu4	S	to stop		
39749	魅	mei4	P	kind of forest demon, elf		
40153	鳙	yong1	P	bighead		
40557	鹭	lu4	P	heron, egret		
40557	鹭	lu4	S	Ardea species (various)		
40759	鼷	xi1	P	a mouse		
