# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 18 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
21834	啊	a0	QUEUED		a ā á ǎ à
183131	𬭛	bo1	UNSEEDED	EMPTY	<no kDefinition>
28601	澹	dan4	QUEUED		dàn tán
167577	𨺙	ni4	UNSEEDED	EMPTY	<no kDefinition>
33853	落	luo4	QUEUED		luò là lào
23147	婫	kun1	UNSEEDED	EMPTY	<no kDefinition>
21632	咀	ju3	QUEUED		jǔ zuǐ
25571	揣	chuai1	QUEUED		chuāi chuǎi chuài
25874	攒	zan3	QUEUED		zǎn cuán
