# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 12 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
29100	熬	ao2	QUEUED		áo āo
132726	𠙶	ou3	UNSEEDED	EMPTY	<no kDefinition>
183832	𬸘	yan3	UNSEEDED	EMPTY	<no kDefinition>
26575	柏	bai3	QUEUED		bǎi bó
20010	个	ge4	QUEUED		gè gě
22030	嘎	ga1	QUEUED		gā gá gǎ
33039	脏	zang4	QUEUED		zàng zāng
33544	茈	ci2	QUEUED		cí zǐ
