# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# Seeded partition 8 - what the seeder could not do cleanly.
# Generated by GlossSeedMain; regenerate rather than edit.
# FLAGGED  seeded, check before trusting
# QUEUED   a polyphone; split its senses across its readings
# UNSEEDED nothing usable to seed from; write one
# codepoint	glyph	reading	kind	doubts	detail
29096	熨	yun4	QUEUED		yùn yù
180697	𬇙	bei4	UNSEEDED	EMPTY	<no kDefinition>
178172	𫟼	da2	UNSEEDED	EMPTY	<no kDefinition>
33843	萳	nan2	UNSEEDED	EMPTY	<no kDefinition>
38590	难	nan2	QUEUED		nán nàn
33540	茄	jia1	QUEUED		jiā qié
38388	间	jian1	QUEUED		jiān jiàn
38085	铅	qian1	QUEUED		qiān yán
24046	差	cha4	QUEUED		chà chā chāi cī
