# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20056	乘	cheng2	P	ride, ascend		
20056	乘	cheng2	S	avail oneself of		
20056	乘	cheng2	A	numerary adjunct for vehicles		
20258	伢	ya2	P	child		
20864	冀	ji4	P	hope for		
20864	冀	ji4	S	wish		
20864	冀	ji4	A	Hebei province		
21672	咨	zi1	P	inquire, consult, discuss		
21672	咨	zi1	S	plan		
22278	圆	yuan2	P	circle		
22278	圆	yuan2	S	round, circular		
22278	圆	yuan2	A	complete		
22379	坫	dian4	P	a stand on which to replace goblets after drinking		
22581	堵	du3	P	wall		
22581	堵	du3	S	stop, prevent		
22581	堵	du3	A	stop up		
22682	墚	liang2	P	mountain range		
23389	孝	xiao4	P	filial piety, obedience		
23389	孝	xiao4	S	mourning		
23490	寂	ji4	P	still, silent, quiet		
23490	寂	ji4	S	desolate		
23591	尧	yao2	P	a legendary ancient emperor-sage		
23692	岌	ji2	P	perilous, hazardous		
23692	岌	ji2	S	high, steep		
23793	峱	nao2	P	name of a mountain in Shāndōng		
23894	嵖	cha2	P	to obstruct		
24298	廪	lin3	P	granary		
24298	廪	lin3	S	stockpile		
24601	怙	hu4	P	rely on, presume on		
24601	怙	hu4	S	persist in		
24904	慈	ci2	P	kind, charitable, benevolent		
25005	憭	liao3	P	clear		
25005	憭	liao3	S	intelligible		
25005	憭	liao3	A	severe		
25005	憭	liao3	A	cold		
25106	戒	jie4	P	warn, caution, admonish		
25611	搋	chuai1	P	to thump		
26015	斟	zhen1	P	to pour wine or tea into a cup		
26015	斟	zhen1	S	to gauge		
26116	昄	ban3	P	big		
26419	朳	ba1	P	tree		
26520	枘	rui4	P	the handle of tools		
26621	柽	cheng1	P	type of willow		
26621	柽	cheng1	S	tamarisk		
26722	桢	zhen1	P	hardwood		
26722	桢	zhen1	S	supports, posts		
27227	橛	jue2	P	a post, a stake		
27227	橛	jue2	S	an axle		
27530	殊	shu1	P	different, special, unusual		
27631	毯	tan3	P	rug, carpet, blanket		
27732	汔	qi4	P	close, almost		
27833	油	you2	P	oil, fat, grease, lard		
27833	油	you2	S	paints		
28237	湍	tuan1	P	rapid water current, rapids		
28338	溲	sou1	P	urinate		
28338	溲	sou1	S	soak, drench		
28540	潼	tong2	P	high, lofty		
28540	潼	tong2	S	damp		
28641	濡	ru2	P	immerse, moisten		
28641	濡	ru2	S	wet, damp		
28843	炫	xuan4	P	shine, glitter		
28843	炫	xuan4	S	show off, flaunt		
28944	焐	wu4	P	to warm something cold by touching it with something hot		
29146	燚	yi4	P	used in people's names		
29247	爿	pan2	P	half of tree trunk		
30358	皖	wan3	P	Anhui province		
30863	碏	que4	P	coloured		
30964	磴	deng4	P	steps on ledge, cliff, or hill		
31166	禾	he2	P	grain still on stalk		
31166	禾	he2	S	rice plant		
31267	稣	su1	P	revive, to rise again		
31267	稣	su1	S	collect		
31368	窈	yao3	P	obscure, secluded		
31368	窈	yao3	S	refined		
31469	竭	jie2	P	put forth great effort		
31469	竭	jie2	S	exhaust		
31570	筒	tong3	P	thick piece of bamboo		
31570	筒	tong3	S	pipe		
32479	统	tong3	P	govern, command, control		
32479	统	tong3	S	unite		
32580	罄	qing4	P	exhaust, run out, use up		
32580	罄	qing4	S	empty		
33489	苑	yuan4	P	pasture, park, garden		
33489	苑	yuan4	S	mansion		
33590	茶	cha2	P	tea		
33691	莛	ting2	P	stalks of grasses, etc.		
33994	蓊	weng3	P	luxuriant vegetation		
33994	蓊	weng3	S	lush		
34398	虞	yu2	P	concerned about, anxious, worried		
34701	融	rong2	P	melt, fuse		
34701	融	rong2	S	blend, harmonize		
34903	街	jie1	P	street, road, thoroughfare		
35004	袼	ge1	P	seam below armpit		
35105	褡	da1	P	girdle		
35105	褡	da1	S	loincloth		
35105	褡	da1	A	pouch, bag		
35206	覆	fu4	P	cover		
35206	覆	fu4	S	tip over		
35206	覆	fu4	A	return		
35206	覆	fu4	A	reply		
35307	觫	su4	P	to start, tremble with fear		
35812	诤	zheng4	P	to expostulate		
35812	诤	zheng4	S	to remonstrate		
35913	豉	chi3	P	fermented beans		
36317	距	ju4	P	distance		
36317	距	ju4	S	bird's spur		
36418	蹂	rou2	P	trample under foot, tread on		
36721	轱	gu1	P	wheel		
36721	轱	gu1	S	to turn		
36721	轱	gu1	A	to revolve		
36923	逻	luo2	P	patrol		
36923	逻	luo2	S	inspect		
36923	逻	luo2	A	watch		
37024	邠	bin1	P	county in Shaanxi province		
37226	酪	lao4	P	cream, cheese		
37226	酪	lao4	S	koumiss		
38034	钒	fan2	P	vanadium (element 23, V)		
38135	铷	ru2	P	rubidium (element 37, Rb)		
38236	镜	jing4	P	mirror		
38236	镜	jing4	S	lens		
38236	镜	jing4	A	glass		
38236	镜	jing4	A	glasses		
38539	隋	sui2	P	Sui dynasty		
39044	预	yu4	P	prepare, arrange		
39044	预	yu4	S	in advance		
39549	驽	nu2	P	tired, old horse		
39549	驽	nu2	S	old, weak		
39650	髢	di2	P	wig		
39751	魇	yan3	P	nightmare, bad dreams		
40155	鳛	xi2	P	the weather or dojo loach, Misgurnus anguillicaudatus		
40559	鹯	zhan1	P	hawk		
40559	鹯	zhan1	S	Butastur indicus		
40660	黔	qian2	P	black		
40660	黔	qian2	S	Guizhou		
40761	鼹	yan3	P	mole		
40761	鼹	yan3	S	Talpidae species (various)		
177010	𫍲	xiao3	P	scold, censure		
177010	𫍲	xiao3	S	lead people toward virtuous ways		
177010	𫍲	xiao3	A	small, little		
