# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20261	伥	chang1	P	ghost of one devoured by tiger		
20463	俯	fu3	P	bow down, face down, look down		
21069	前	qian2	P	in front, forward		
21069	前	qian2	S	preceding		
21271	北	bei3	P	north		
21271	北	bei3	S	northern		
21271	北	bei3	A	northward		
21574	呆	dai1	P	dull		
21574	呆	dai1	S	dull-minded, simple, stupid		
21675	咫	zhi3	P	foot measure of Zhou dynasty		
21776	唐	tang2	P	Tang dynasty		
21776	唐	tang2	S	Chinese		
21877	啵	bo0	P	phonetic		
22079	嘿	hei1	P	be silent, be quiet		
22281	圉	yu3	P	stable, corral, enclosure		
22281	圉	yu3	S	frontier, border		
23089	娱	yu2	P	pleasure, enjoyment, amusement		
23190	媖	ying1	P	beauty		
23190	媖	ying1	S	beautiful		
23493	寅	yin2	P	to respect, reverence		
23493	寅	yin2	S	respectfully		
23493	寅	yin2	A	third earthly branch		
23594	尪	wang1	P	lame		
24402	归	gui1	P	return		
24402	归	gui1	S	return to, revert to		
24503	德	de2	P	ethics, morality, virtue		
24604	怜	lian2	P	pity, sympathize		
24806	惦	dian4	P	think of, remember, miss		
25109	戕	qiang1	P	kill, slay		
25109	戕	qiang1	S	wound, injure, hurt		
25210	扺	zhi3	P	to strike one's palm with one's fist		
25311	拟	ni3	P	draft		
25311	拟	ni3	S	intend, plan, propose		
25513	掩	yan3	P	to cover (with the hand)		
25513	掩	yan3	S	shut, conceal		
25513	掩	yan3	A	ambush		
25816	擘	bo4	P	thumb		
25816	擘	bo4	S	break, tear open, rip		
25917	攽	ban1	P	to divide, allot		
25917	攽	ban1	S	to send to		
26119	昇	sheng1	P	rise, ascent		
26119	昇	sheng1	S	peaceful		
26119	昇	sheng1	A	peace		
26624	栀	zhi1	P	gardenia		
26725	桥	qiao2	P	bridge		
26725	桥	qiao2	S	beam, crosspiece		
27028	榔	lang2	P	betel-nut tree		
27533	殍	piao3	P	to starve to death		
27836	沼	zhao3	P	lake, fishpond, swamps		
28139	淫	yin2	P	obscene, licentious, lewd		
28341	溵	yin1	P	name of a place in Tianjin		
28947	焓	han2	P	onomatopoetic, the sound of a fiercely-burning fire		
29048	煸	bian1	P	to stir-fry before broiling or stewing		
29250	牂	zang1	P	female sheep, ewe		
29654	珖	guang1	P	carat		
29856	璠	fan2	P	a piece of precious jade		
30260	瘴	zhang4	P	malaria pestilential vapors		
30361	皙	xi1	P	white		
30361	皙	xi1	S	a kind of date		
30462	盾	dun4	P	shield, shield-shaped object		
30462	盾	dun4	S	currency sign for Dutch guilder		
30563	督	du1	P	supervise, oversee, direct		
30765	砭	bian1	P	stone probe		
30765	砭	bian1	S	pierce		
30765	砭	bian1	A	counsel		
30967	磷	lin2	P	phosphorus (element 15, P)		
31068	祜	hu4	P	blessing, happiness, prosperity		
31169	私	si1	P	private, personal		
31169	私	si1	S	secret		
31775	簟	dian4	P	bamboo mat		
32482	绢	juan4	P	kind of thick stiff silk		
32785	耑	duan1	P	specialized		
32785	耑	duan1	S	concentrated		
32987	胛	jia3	P	the shoulder, shoulder blade		
33391	良	liang2	P	good, virtuous, respectable		
33593	茹	ru2	P	roots		
33593	茹	ru2	S	vegetables		
33593	茹	ru2	A	eat		
33593	茹	ru2	A	bear		
33795	萃	cui4	P	dense, thick, close-set		
33795	萃	cui4	S	to collect together		
33795	萃	cui4	A	hexagram ䷬		
33997	蓍	shi1	P	milfoil, plant used in divination		
34502	蛆	qu1	P	maggots		
35815	诧	cha4	P	be surprised, be shocked		
35916	豌	wan1	P	peas		
36421	蹅	cha3	P	to tread on, walk through		
36825	这	zhe4	P	this, the, here		
36926	逾	yu2	P	go over, pass over, exceed		
38037	钕	nü3	P	neodymium (element 60, Nd)		
38643	雳	li4	P	thunderclap, crashing thunder		
39047	颇	po1	P	lean one side		
39047	颇	po1	S	very, rather		
40158	鳞	lin2	P	fish scales		
182063	𬜯	liang3	P	name of a variety of grass		
