# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
20202	仪	yi2	P	ceremony, rites gifts		
20202	仪	yi2	S	admire		
20303	住	zhu4	P	reside, live at, dwell, lodge		
20303	住	zhu4	S	stop		
20404	侴	chou3	P	surname		
20505	候	hou4	P	wait		
20505	候	hou4	S	expect		
20505	候	hou4	A	visit		
20505	候	hou4	A	greet		
20606	偾	fen4	P	ruin, cause fail		
20606	偾	fen4	S	overthrown		
20808	先	xian1	P	first, former, previous		
21313	十	shi2	P	ten, tenth		
21313	十	shi2	S	complete		
21313	十	shi2	A	perfect		
21919	喟	kui4	P	heave sigh, sigh		
22121	噩	e4	P	bad, ill-omened, unlucky		
22323	圳	zhen4	P	furrow in field, small drainage ditch		
22525	埽	sao4	P	broom		
22525	埽	sao4	S	to sweep, clear away		
22828	夬	guai4	P	parted		
22828	夬	guai4	S	fork		
22828	夬	guai4	A	certain		
22828	夬	guai4	A	hexagram ䷪		
23838	崞	guo1	P	mountain in Shanxi		
24040	巨	ju4	P	large, great, enormous		
24040	巨	ju4	S	chief		
24343	弗	fu2	P	not, negative		
24444	彼	bi3	P	that, there, those		
24545	忡	chong1	P	a sad, uneasy countenance		
24747	悫	que4	P	sincerity, honesty		
24747	悫	que4	S	modest		
24848	愐	mian3	P	bashful		
24848	愐	mian3	S	to consider		
24949	慵	yong1	P	indolent, easy-going, lazy		
25151	房	fang2	P	house, building		
25151	房	fang2	S	room		
25151	房	fang2	A	4th lunar mansion, determinative star π Scorpii		
25252	护	hu4	P	protect, guard, defend, shelter		
25353	按	an4	P	put hand on, press down with hand		
26060	旌	jing1	P	banner or flag adorned with feathers		
26060	旌	jing1	S	to signal		
26161	昱	yu4	P	bright light, sunlight		
26161	昱	yu4	S	dazzling		
26262	暖	nuan3	P	warm, genial		
26464	杠	gang4	P	lever, pole, crowbar		
26464	杠	gang4	S	sharpen		
26666	株	zhu1	P	numerary adjunct for trees		
26666	株	zhu1	S	root		
26767	梏	gu4	P	handcuffs, manacles, fetters		
26969	楙	mao4	P	lush		
27777	沁	qin4	P	soak into, seep in, percolate		
27979	测	ce4	P	measure, estimate, conjecture		
28383	滟	yan4	P	overflowing, billowing		
28383	滟	yan4	S	wavy		
28888	烘	hong1	P	bake, roast		
28888	烘	hong1	S	dry by fire		
29191	爇	ruo4	P	burn		
29595	玛	ma3	P	agate		
29595	玛	ma3	S	cornelian		
29696	琀	han2	P	gems of pearls formerly put into the mouth of a corpse		
29999	甯	ning4	P	peaceful		
30100	疔	ding1	P	carbuncle, boil, ulcer		
30201	痹	bi4	P	paralysis, numbness		
30302	癞	lai4	P	leprosy, scabies, mange		
30302	癞	lai4	S	shoddy		
30504	眨	zha3	P	wink		
30605	瞍	sou3	P	blind		
30605	瞍	sou3	S	no pupil in the eye		
30807	硗	qiao1	P	barren land		
30807	硗	qiao1	S	sandy soil		
31211	秫	shu2	P	glutinous variety of millet		
31918	粮	liang2	P	food, grain, provisions		
32423	级	ji2	P	level, rank, class		
32423	级	ji2	S	grade		
32524	缌	si1	P	coarse cotton cloth used for mourning		
32625	罱	lan3	P	fishing net		
32827	耻	chi3	P	shame, humiliation		
32827	耻	chi3	S	ashamed		
32928	肠	chang2	P	intestines		
32928	肠	chang2	S	emotions		
32928	肠	chang2	A	sausage		
33332	舴	ze2	P	a small boat		
33433	芙	fu2	P	hibiscus		
33534	苾	bi4	P	smell, fragrance, aroma		
33635	荣	rong2	P	glory, honor		
33635	荣	rong2	S	flourish, prosper		
34241	藁	gao3	P	straw, hay		
34241	藁	gao3	S	dry, withered		
34443	蚋	rui4	P	gnat, mosquito		
34544	蛰	zhe2	P	to hibernate		
34746	螺	luo2	P	spiral shell		
34746	螺	luo2	S	conch		
34746	螺	luo2	A	spiral		
34948	袄	ao3	P	outer garments		
34948	袄	ao3	S	coat, jacket		
35857	谑	xue4	P	jeer		
36160	赀	zi1	P	property		
36160	赀	zi1	S	wealth		
36160	赀	zi1	A	to count		
36362	踊	yong3	P	leap, jump		
36463	蹯	fan2	P	an animal's paws		
36766	辞	ci2	P	words, speech, expression, phrase		
36867	逃	tao2	P	escape, flee		
36867	逃	tao2	S	abscond, dodge		
36968	遨	ao2	P	ramble, roam		
36968	遨	ao2	S	travel for pleasure		
37574	鋆	yun2	P	gold		
37574	鋆	yun2	S	character used in personal name		
38079	钿	dian4	P	hairpin		
38079	钿	dian4	S	gold inlaid work, filigree		
38180	锤	chui2	P	balance weight on scale		
38180	锤	chui2	S	hammer		
38382	问	wen4	P	ask about, inquire after		
38887	韧	ren4	P	strong and pliable, resilient		
39695	鬏	jiu1	P	a coiffure on top of the head		
40099	鲣	jian1	P	skipjack, bonito		
40503	鸷	zhi4	P	hawk, vulture		
177156	𫐄	yue4	P	cross-bar at the end of the poles of a cart		
179075	𫮃	shan4	P	smooth, hard spot made level for sacrificial altar		
