# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
16735	䅟	can3	P	varieties of millet		
20169	仉	zhang3	P	surname of the mother of Mencius		
20472	俸	feng4	P	wages, salary, official emolument		
20876	册	ce4	P	book, volume, register, list		
21078	剖	pou1	P	split in two, slice		
21078	剖	pou1	S	dissect		
21280	匠	jiang4	P	craftsman, artisan		
21280	匠	jiang4	S	workman		
21381	厅	ting1	P	hall, central room		
21684	咴	hui1	P	neigh, whinny		
21886	啾	jiu1	P	wailing of child		
21886	啾	jiu1	S	chirp		
21987	嗣	si4	P	to connect, inherit		
21987	嗣	si4	S	descendants, heirs		
22189	嚭	pi3	P	mound, lump		
22189	嚭	pi3	S	stealthily		
22694	墦	fan2	P	tomb		
23401	孩	hai2	P	baby, child		
23401	孩	hai2	S	children		
23704	岘	xian4	P	steep hill		
23704	岘	xian4	S	mountain in Hubei		
24007	巇	xi1	P	a crack		
24007	巇	xi1	S	hazardous		
24209	庑	wu3	P	corridor, hallway		
24209	庑	wu3	S	luxuriant		
24310	延	yan2	P	delay, postpone, defer		
24613	急	ji2	P	quick, quickly		
24613	急	ji2	S	urgent, pressing		
24815	惯	guan4	P	habit, custom		
24815	惯	guan4	S	habitually, usual		
25219	抃	bian4	P	to clap hands		
25219	抃	bian4	S	to cheer		
25320	拨	bo1	P	move		
25320	拨	bo1	S	dispel		
25320	拨	bo1	A	distribute		
25421	捍	han4	P	ward off, guard against, defend		
26027	斫	zhuo2	P	cut, chop, lop off		
26633	栉	zhi4	P	comb		
26633	栉	zhi4	S	comb out		
26633	栉	zhi4	A	weed out, eliminate		
26835	棓	bei4	P	hit, strike		
26936	椸	yi2	P	rack		
27744	池	chi2	P	pool, pond		
27744	池	chi2	S	moat		
27744	池	chi2	A	cistern		
27845	泅	qiu2	P	swim, float, wade		
27946	洪	hong2	P	vast, immense		
27946	洪	hong2	S	flood, deluge		
28148	淴	hu1	P	to wash, bathe		
28552	澈	che4	P	thoroughly, completely		
28855	炷	zhu4	P	candle wick, lamp wick		
28855	炷	zhu4	S	stick of incense		
28956	焜	kun1	P	fire, flames		
28956	焜	kun1	S	bright, shining		
29360	犰	qiu2	P	armadillo		
29461	猕	mi2	P	macacus monkey		
29865	璩	qu2	P	jade ring		
29865	璩	qu2	S	earrings		
30168	痘	dou4	P	smallpox		
30471	眇	miao3	P	blind in one eye		
30471	眇	miao3	S	minute, minuscule		
30572	睬	cai3	P	notice		
30572	睬	cai3	S	pay attention to		
30875	碛	qi4	P	sand and gravel		
31077	祥	xiang2	P	good luck, good omen		
31077	祥	xiang2	S	happiness		
31481	竹	zhu2	P	bamboo		
31481	竹	zhu2	S	flute		
32491	绫	ling2	P	thin silk, damask silk		
32592	罐	guan4	P	jar, jug, pitcher, pot		
32895	聿	yu4	P	writing brush, pencil		
32895	聿	yu4	S	thereupon		
32996	胤	yin4	P	heir, successor		
32996	胤	yin4	S	progeny, posterity		
33804	萌	meng2	P	bud, sprout		
33905	葱	cong1	P	scallions, leeks, green onions		
34006	蓖	bi4	P	castor-oil plant, Ricinus communis		
34107	蔻	kou4	P	肉豆蔻 nutmeg, 豆蔻 cardamon		
34511	蛏	cheng1	P	razor clam		
34612	蜴	yi4	P	lizard		
34814	蟾	chan2	P	toad		
34915	衣	yi1	P	clothes, clothing		
34915	衣	yi1	S	cover, skin		
35016	裈	kun1	P	trousers, pants, shorts, drawers		
35824	诰	gao4	P	inform, notify, admonish, order		
35925	豕	shi3	P	a pig, boar		
36127	负	fu4	P	load, burden		
36127	负	fu4	S	carry, bear		
36834	迢	tiao2	P	far		
36834	迢	tiao2	S	distant		
36935	遇	yu4	P	meet, come across, encounter		
37036	邬	wu1	P	various place names		
37137	鄑	zi1	P	kick		
37238	酶	mei2	P	enzymes		
37238	酶	mei2	S	soft		
38046	钞	chao1	P	paper money, bank notes		
38046	钞	chao1	S	copy		
38147	锃	zeng4	P	polish		
38248	镨	pu3	P	praseodymium (element 59, Pr)		
38450	防	fang2	P	defend		
38450	防	fang2	S	prevent		
38450	防	fang2	A	embankment		
38551	隗	wei3	P	high		
38551	隗	wei3	S	lofty		
39056	颐	yi2	P	cheeks		
39056	颐	yi2	S	jaw		
39056	颐	yi2	A	chin		
39056	颐	yi2	A	rear		
39056	颐	yi2	A	to nourish		
39561	骉	biao1	P	running		
39561	骉	biao1	S	herd of horses		
40066	鲂	fang2	P	bream		
40672	黠	xia2	P	sly, cunning, shrewd		
40672	黠	xia2	S	artful		
180860	𬉼	ou3	P	great drought		
180860	𬉼	ou3	S	heat		
