# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
16470	䁖	lou1	P	to see		
16470	䁖	lou1	S	to look at		
16470	䁖	lou1	A	to observe		
20005	严	yan2	P	strict, rigorous, rigid		
20005	严	yan2	S	stern		
20409	侹	ting3	P	straight		
20510	倞	jing4	P	far		
20813	免	mian3	P	spare		
20813	免	mian3	S	excuse from		
20813	免	mian3	A	evade		
21015	列	lie4	P	a line		
21015	列	lie4	S	to arrange in order, classify		
21621	呵	he1	P	scold		
21621	呵	he1	S	laughing sound		
21621	呵	he1	A	yawn		
21722	哚	duo3	P	backing, support of someone powerful		
21722	哚	duo3	S	a little		
21823	唿	hu1	P	sad		
21823	唿	hu1	S	a bit, part		
21924	喤	huang2	P	ah		
21924	喤	huang2	S	harmony		
22025	嘉	jia1	P	excellent		
22025	嘉	jia1	S	joyful		
22025	嘉	jia1	A	auspicious		
22530	堂	tang2	P	hall		
22530	堂	tang2	S	government office		
22833	失	shi1	P	lose		
22833	失	shi1	S	make mistake, neglect		
22934	妖	yao1	P	strange, weird, supernatural		
23035	姻	yin1	P	relatives by marriage		
23439	宏	hong2	P	wide, spacious, great, vast		
23641	屙	e1	P	to ease nature		
24247	康	kang1	P	peaceful, quiet		
24247	康	kang1	S	happy, healthy		
24449	征	zheng1	P	invade, attack, conquer		
24651	恋	lian4	P	love		
24651	恋	lian4	S	long for, yearn for		
24752	悰	cong2	P	enjoy, amuse, please		
24752	悰	cong2	S	joy		
24853	愕	e4	P	startled, alarmed, astonished		
25358	挎	kua4	P	carry		
25661	搽	cha2	P	smear		
25661	搽	cha2	S	rub, wipe		
25661	搽	cha2	A	anoint		
25964	敬	jing4	P	respect, honor		
25964	敬	jing4	S	respectfully		
26166	昶	chang3	P	a long day. bright. extended. clear		
26368	最	zui4	P	most, extremely, exceedingly		
26469	来	lai2	P	come, coming		
26469	来	lai2	S	return, returning		
26570	柊	zhong1	P	holly		
26873	棹	zhao4	P	oar		
26873	棹	zhao4	S	boat		
26974	楞	leng2	P	used for Ceylon in Buddhist texts		
27075	槃	pan2	P	tray		
27075	槃	pan2	S	turn, rotate		
27075	槃	pan2	A	search		
27176	樨	xi1	P	scrambled eggs		
27681	氡	dong1	P	radon (element 86, Rn)		
27782	沆	hang4	P	a ferry		
27782	沆	hang4	S	fog		
27782	沆	hang4	A	flowing		
27883	泫	xuan4	P	weep		
27883	泫	xuan4	S	cry		
27883	泫	xuan4	A	shine, glisten		
27984	浐	chan3	P	a river in Shaanxi		
28085	涵	han2	P	soak, wet		
28085	涵	han2	S	tolerate, be lenient		
28186	渚	zhu3	P	small sand bank, islet		
28287	湿	shi1	P	wet, moist, humid, damp		
28287	湿	shi1	S	illness		
28388	滤	lü4	P	strain out, filter		
28792	灸	jiu3	P	cauterize with moxa		
28792	灸	jiu3	S	moxibustion		
28893	烝	zheng1	P	rise, steam		
28893	烝	zheng1	S	many, numerous		
29701	琅	lang2	P	a variety of white carnelian		
29701	琅	lang2	S	pure		
30105	疙	ge1	P	pimple, sore, boil, wart, pustule		
30307	癣	xuan3	P	ringworms		
30408	盈	ying2	P	fill		
30408	盈	ying2	S	full, overflowing		
30408	盈	ying2	A	surplus		
30509	眭	sui1	P	evil look of deep-set eyes		
30610	瞒	man2	P	deceive, lie		
30610	瞒	man2	S	eyes half-closed		
30913	磁	ci2	P	magnetic		
30913	磁	ci2	S	magnetism		
30913	磁	ci2	A	porcelain		
31115	禋	yin1	P	offer sacrifice		
31115	禋	yin1	S	sacrifice		
31923	粳	jing1	P	non-glutinous rice		
32327	繇	you2	P	reason, cause		
